Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest
0 days 01:10:18.395000,ANT,0 days 00:01:33.882000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:11:52.116000,ANT,0 days 00:01:33.721000,10.0,1.0,MEDIUM,10.0,1,True
0 days 01:13:26.336000,ANT,0 days 00:01:34.220000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:15:00.518000,ANT,0 days 00:01:34.182000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:16:34.286000,ANT,0 days 00:01:33.768000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:18:08.259000,ANT,0 days 00:01:33.973000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:19:42.033000,ANT,0 days 00:01:33.774000,15.0,1.0,MEDIUM,15.0,1,False
0 days 01:21:15.894000,ANT,0 days 00:01:33.861000,16.0,1.0,MEDIUM,16.0,1,False
0 days 01:22:49.806000,ANT,0 days 00:01:33.912000,17.0,1.0,MEDIUM,17.0,1,False
0 days 01:24:23.667000,ANT,0 days 00:01:33.861000,18.0,1.0,MEDIUM,18.0,1,False
0 days 01:25:57.421000,ANT,0 days 00:01:33.754000,19.0,1.0,MEDIUM,19.0,1,False
0 days 01:27:30.977000,ANT,0 days 00:01:33.556000,20.0,1.0,MEDIUM,20.0,1,True
0 days 01:29:04.124000,ANT,0 days 00:01:33.147000,21.0,1.0,MEDIUM,21.0,1,True
0 days 01:30:37.309000,ANT,0 days 00:01:33.185000,22.0,1.0,MEDIUM,22.0,1,False
0 days 01:32:10.461000,ANT,0 days 00:01:33.152000,23.0,1.0,MEDIUM,23.0,1,False
0 days 01:33:43.516000,ANT,0 days 00:01:33.055000,24.0,1.0,MEDIUM,24.0,1,True
0 days 01:35:16.613000,ANT,0 days 00:01:33.097000,25.0,1.0,MEDIUM,25.0,1,False
0 days 01:36:49.739000,ANT,0 days 00:01:33.126000,26.0,1.0,MEDIUM,26.0,1,False
0 days 01:38:23.086000,ANT,0 days 00:01:33.347000,27.0,1.0,MEDIUM,27.0,1,False
0 days 01:39:56.282000,ANT,0 days 00:01:33.196000,28.0,1.0,MEDIUM,28.0,1,False
0 days 01:41:29.243000,ANT,0 days 00:01:32.961000,29.0,1.0,MEDIUM,29.0,1,True
0 days 01:43:02.302000,ANT,0 days 00:01:33.059000,30.0,1.0,MEDIUM,30.0,1,False
0 days 01:44:37.758000,ANT,0 days 00:01:35.456000,31.0,1.0,MEDIUM,31.0,1,False
0 days 01:46:33.285000,ANT,0 days 00:01:55.527000,32.0,2.0,HARD,1.0,1,False
0 days 01:48:04.685000,ANT,0 days 00:01:31.400000,33.0,2.0,HARD,2.0,1,True
0 days 01:49:36.171000,ANT,0 days 00:01:31.486000,34.0,2.0,HARD,3.0,1,False
0 days 01:51:07.711000,ANT,0 days 00:01:31.540000,35.0,2.0,HARD,4.0,1,False
0 days 01:52:39.282000,ANT,0 days 00:01:31.571000,36.0,2.0,HARD,5.0,1,False
0 days 01:54:10.979000,ANT,0 days 00:01:31.697000,37.0,2.0,HARD,6.0,1,False
0 days 01:55:42.763000,ANT,0 days 00:01:31.784000,38.0,2.0,HARD,7.0,1,False
0 days 01:57:14.607000,ANT,0 days 00:01:31.844000,39.0,2.0,HARD,8.0,1,False
0 days 01:58:46.216000,ANT,0 days 00:01:31.609000,40.0,2.0,HARD,9.0,1,False
0 days 02:00:17.573000,ANT,0 days 00:01:31.357000,41.0,2.0,HARD,10.0,1,True
0 days 02:01:49.059000,ANT,0 days 00:01:31.486000,42.0,2.0,HARD,11.0,1,False
0 days 02:03:20.554000,ANT,0 days 00:01:31.495000,43.0,2.0,HARD,12.0,1,False
0 days 02:04:51.894000,ANT,0 days 00:01:31.340000,44.0,2.0,HARD,13.0,1,True
0 days 02:06:23.201000,ANT,0 days 00:01:31.307000,45.0,2.0,HARD,14.0,1,True
0 days 02:07:54.273000,ANT,0 days 00:01:31.072000,46.0,2.0,HARD,15.0,1,True
0 days 02:09:25.511000,ANT,0 days 00:01:31.238000,47.0,2.0,HARD,16.0,1,False
0 days 02:10:56.656000,ANT,0 days 00:01:31.145000,48.0,2.0,HARD,17.0,1,False
0 days 02:12:27.810000,ANT,0 days 00:01:31.154000,49.0,2.0,HARD,18.0,1,False
0 days 02:13:58.775000,ANT,0 days 00:01:30.965000,50.0,2.0,HARD,19.0,1,True
0 days 02:15:29.828000,ANT,0 days 00:01:31.053000,51.0,2.0,HARD,20.0,1,False
0 days 02:17:00.886000,ANT,0 days 00:01:31.058000,52.0,2.0,HARD,21.0,1,False
0 days 02:18:32.582000,ANT,0 days 00:01:31.696000,53.0,2.0,HARD,22.0,1,False
0 days 00:57:46.852000,HAD,,1.0,1.0,MEDIUM,1.0,1,False
0 days 00:59:21.602000,HAD,0 days 00:01:34.750000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:00:55.768000,HAD,0 days 00:01:34.166000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:02:30.045000,HAD,0 days 00:01:34.277000,4.0,1.0,MEDIUM,4.0,1,False
0 days 01:04:04.341000,HAD,0 days 00:01:34.296000,5.0,1.0,MEDIUM,5.0,1,False
0 days 01:05:39.796000,HAD,0 days 00:01:35.455000,6.0,1.0,MEDIUM,6.0,1,False
0 days 01:07:14.223000,HAD,0 days 00:01:34.427000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:08:48.213000,HAD,0 days 00:01:33.990000,8.0,1.0,MEDIUM,8.0,1,True
0 days 01:10:22.377000,HAD,0 days 00:01:34.164000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:11:56.336000,HAD,0 days 00:01:33.959000,10.0,1.0,MEDIUM,10.0,1,True
0 days 01:13:30.575000,HAD,0 days 00:01:34.239000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:15:04.660000,HAD,0 days 00:01:34.085000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:16:38.687000,HAD,0 days 00:01:34.027000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:18:12.628000,HAD,0 days 00:01:33.941000,14.0,1.0,MEDIUM,14.0,1,True
0 days 01:19:46.519000,HAD,0 days 00:01:33.891000,15.0,1.0,MEDIUM,15.0,1,True
0 days 01:21:20.565000,HAD,0 days 00:01:34.046000,16.0,1.0,MEDIUM,16.0,1,False
0 days 01:22:54.620000,HAD,0 days 00:01:34.055000,17.0,1.0,MEDIUM,17.0,1,False
0 days 01:24:28.506000,HAD,0 days 00:01:33.886000,18.0,1.0,MEDIUM,18.0,1,True
0 days 01:26:02.337000,HAD,0 days 00:01:33.831000,19.0,1.0,MEDIUM,19.0,1,True
0 days 01:27:36.227000,HAD,0 days 00:01:33.890000,20.0,1.0,MEDIUM,20.0,1,False
0 days 01:29:09.930000,HAD,0 days 00:01:33.703000,21.0,1.0,MEDIUM,21.0,1,True
0 days 01:30:43.683000,HAD,0 days 00:01:33.753000,22.0,1.0,MEDIUM,22.0,1,False
0 days 01:32:17.374000,HAD,0 days 00:01:33.691000,23.0,1.0,MEDIUM,23.0,1,True
0 days 01:33:51.011000,HAD,0 days 00:01:33.637000,24.0,1.0,MEDIUM,24.0,1,True
0 days 01:35:27.229000,HAD,0 days 00:01:36.218000,25.0,1.0,MEDIUM,25.0,1,False
0 days 01:37:22.815000,HAD,0 days 00:01:55.586000,26.0,2.0,HARD,1.0,1,False
0 days 01:38:56.013000,HAD,0 days 00:01:33.198000,27.0,2.0,HARD,2.0,1,True
0 days 01:40:29.215000,HAD,0 days 00:01:33.202000,28.0,2.0,HARD,3.0,1,False
0 days 01:42:03.324000,HAD,0 days 00:01:34.109000,29.0,2.0,HARD,4.0,1,False
0 days 01:43:36.563000,HAD,0 days 00:01:33.239000,30.0,2.0,HARD,5.0,1,False
0 days 01:45:09.596000,HAD,0 days 00:01:33.033000,31.0,2.0,HARD,6.0,1,True
0 days 01:46:42.184000,HAD,0 days 00:01:32.588000,32.0,2.0,HARD,7.0,1,True
0 days 01:48:14.543000,HAD,0 days 00:01:32.359000,33.0,2.0,HARD,8.0,1,True
0 days 01:49:46.703000,HAD,0 days 00:01:32.160000,34.0,2.0,HARD,9.0,1,True
0 days 01:51:18.875000,HAD,0 days 00:01:32.172000,35.0,2.0,HARD,10.0,1,False
0 days 01:52:50.956000,HAD,0 days 00:01:32.081000,36.0,2.0,HARD,11.0,1,True
0 days 01:54:23.080000,HAD,0 days 00:01:32.124000,37.0,2.0,HARD,12.0,1,False
0 days 01:55:55.066000,HAD,0 days 00:01:31.986000,38.0,2.0,HARD,13.0,1,True
0 days 01:57:27.031000,HAD,0 days 00:01:31.965000,39.0,2.0,HARD,14.0,1,True
0 days 01:58:59.032000,HAD,0 days 00:01:32.001000,40.0,2.0,HARD,15.0,1,False
0 days 02:00:31.089000,HAD,0 days 00:01:32.057000,41.0,2.0,HARD,16.0,1,False
0 days 02:02:03.116000,HAD,0 days 00:01:32.027000,42.0,2.0,HARD,17.0,1,False
0 days 02:03:34.927000,HAD,0 days 00:01:31.811000,43.0,2.0,HARD,18.0,1,True
0 days 02:05:06.846000,HAD,0 days 00:01:31.919000,44.0,2.0,HARD,19.0,1,False
0 days 02:06:38.572000,HAD,0 days 00:01:31.726000,45.0,2.0,HARD,20.0,1,True
0 days 02:08:10.301000,HAD,0 days 00:01:31.729000,46.0,2.0,HARD,21.0,1,False
0 days 02:09:42.079000,HAD,0 days 00:01:31.778000,47.0,2.0,HARD,22.0,1,False
0 days 02:11:13.757000,HAD,0 days 00:01:31.678000,48.0,2.0,HARD,23.0,1,True
0 days 02:12:45.384000,HAD,0 days 00:01:31.627000,49.0,2.0,HARD,24.0,1,True
0 days 02:14:16.770000,HAD,0 days 00:01:31.386000,50.0,2.0,HARD,25.0,1,True
0 days 02:15:48.228000,HAD,0 days 00:01:31.458000,51.0,2.0,HARD,26.0,1,False
0 days 02:17:19.545000,HAD,0 days 00:01:31.317000,52.0,2.0,HARD,27.0,1,True
0 days 02:18:51.045000,HAD,0 days 00:01:31.500000,53.0,2.0,HARD,28.0,1,False
0 days 00:57:47.207000,HAM,,1.0,1.0,HARD,1.0,1,False
0 days 00:59:22.482000,HAM,0 days 00:01:35.275000,2.0,1.0,HARD,2.0,1,True
0 days 01:00:56.736000,HAM,0 days 00:01:34.254000,3.0,1.0,HARD,3.0,1,True
0 days 01:02:30.883000,HAM,0 days 00:01:34.147000,4.0,1.0,HARD,4.0,1,True
0 days 01:04:04.703000,HAM,0 days 00:01:33.820000,5.0,1.0,HARD,5.0,1,True
0 days 01:05:38.644000,HAM,0 days 00:01:33.941000,6.0,1.0,HARD,6.0,1,False
0 days 01:07:12.783000,HAM,0 days 00:01:34.139000,7.0,1.0,HARD,7.0,1,False
0 days 01:08:46.695000,HAM,0 days 00:01:33.912000,8.0,1.0,HARD,8.0,1,False
0 days 01:10:20.507000,HAM,0 days 00:01:33.812000,9.0,1.0,HARD,9.0,1,True
0 days 01:11:54.029000,HAM,0 days 00:01:33.522000,10.0,1.0,HARD,10.0,1,True
0 days 01:13:27.985000,HAM,0 days 00:01:33.956000,11.0,1.0,HARD,11.0,1,False
0 days 01:15:02.018000,HAM,0 days 00:01:34.033000,12.0,1.0,HARD,12.0,1,False
0 days 01:16:35.944000,HAM,0 days 00:01:33.926000,13.0,1.0,HARD,13.0,1,False
0 days 01:18:09.929000,HAM,0 days 00:01:33.985000,14.0,1.0,HARD,14.0,1,False
0 days 01:19:43.817000,HAM,0 days 00:01:33.888000,15.0,1.0,HARD,15.0,1,False
0 days 01:21:17.885000,HAM,0 days 00:01:34.068000,16.0,1.0,HARD,16.0,1,False
0 days 01:22:51.645000,HAM,0 days 00:01:33.760000,17.0,1.0,HARD,17.0,1,False
0 days 01:24:25.679000,HAM,0 days 00:01:34.034000,18.0,1.0,HARD,18.0,1,False
0 days 01:25:59.756000,HAM,0 days 00:01:34.077000,19.0,1.0,HARD,19.0,1,False
0 days 01:27:33.503000,HAM,0 days 00:01:33.747000,20.0,1.0,HARD,20.0,1,False
0 days 01:29:07.232000,HAM,0 days 00:01:33.729000,21.0,1.0,HARD,21.0,1,False
0 days 01:30:40.930000,HAM,0 days 00:01:33.698000,22.0,1.0,HARD,22.0,1,False
0 days 01:32:14.107000,HAM,0 days 00:01:33.177000,23.0,1.0,HARD,23.0,1,True
0 days 01:33:47.655000,HAM,0 days 00:01:33.548000,24.0,1.0,HARD,24.0,1,False
0 days 01:35:21.042000,HAM,0 days 00:01:33.387000,25.0,1.0,HARD,25.0,1,False
0 days 01:36:54.246000,HAM,0 days 00:01:33.204000,26.0,1.0,HARD,26.0,1,False
0 days 01:38:27.398000,HAM,0 days 00:01:33.152000,27.0,1.0,HARD,27.0,1,True
0 days 01:40:00.438000,HAM,0 days 00:01:33.040000,28.0,1.0,HARD,28.0,1,True
0 days 01:41:33.653000,HAM,0 days 00:01:33.215000,29.0,1.0,HARD,29.0,1,False
0 days 01:43:09.839000,HAM,0 days 00:01:36.186000,30.0,1.0,HARD,30.0,1,False
0 days 01:45:02.201000,HAM,0 days 00:01:52.362000,31.0,2.0,MEDIUM,1.0,1,False
0 days 01:46:34.004000,HAM,0 days 00:01:31.803000,32.0,2.0,MEDIUM,2.0,1,True
0 days 01:48:05.593000,HAM,0 days 00:01:31.589000,33.0,2.0,MEDIUM,3.0,1,True
0 days 01:49:37.477000,HAM,0 days 00:01:31.884000,34.0,2.0,MEDIUM,4.0,1,False
0 days 01:51:09.862000,HAM,0 days 00:01:32.385000,35.0,2.0,MEDIUM,5.0,1,False
0 days 01:52:41.777000,HAM,0 days 00:01:31.915000,36.0,2.0,MEDIUM,6.0,1,False
0 days 01:54:13.666000,HAM,0 days 00:01:31.889000,37.0,2.0,MEDIUM,7.0,1,False
0 days 01:55:45.535000,HAM,0 days 00:01:31.869000,38.0,2.0,MEDIUM,8.0,1,False
0 days 01:57:17.513000,HAM,0 days 00:01:31.978000,39.0,2.0,MEDIUM,9.0,1,False
0 days 01:58:49.176000,HAM,0 days 00:01:31.663000,40.0,2.0,MEDIUM,10.0,1,False
0 days 02:00:20.745000,HAM,0 days 00:01:31.569000,41.0,2.0,MEDIUM,11.0,1,True
0 days 02:01:52.262000,HAM,0 days 00:01:31.517000,42.0,2.0,MEDIUM,12.0,1,True
0 days 02:03:24.896000,HAM,0 days 00:01:32.634000,43.0,2.0,MEDIUM,13.0,1,False
0 days 02:04:57.081000,HAM,0 days 00:01:32.185000,44.0,2.0,MEDIUM,14.0,1,False
0 days 02:06:29.749000,HAM,0 days 00:01:32.668000,45.0,2.0,MEDIUM,15.0,1,False
0 days 02:08:01.541000,HAM,0 days 00:01:31.792000,46.0,2.0,MEDIUM,16.0,1,False
0 days 02:09:33.144000,HAM,0 days 00:01:31.603000,47.0,2.0,MEDIUM,17.0,1,False
0 days 02:11:04.646000,HAM,0 days 00:01:31.502000,48.0,2.0,MEDIUM,18.0,1,True
0 days 02:12:36.590000,HAM,0 days 00:01:31.944000,49.0,2.0,MEDIUM,19.0,1,False
0 days 02:14:08.422000,HAM,0 days 00:01:31.832000,50.0,2.0,MEDIUM,20.0,1,False
0 days 02:15:39.828000,HAM,0 days 00:01:31.406000,51.0,2.0,MEDIUM,21.0,1,True
0 days 02:17:11.670000,HAM,0 days 00:01:31.842000,52.0,2.0,MEDIUM,22.0,1,False
0 days 02:18:43.093000,HAM,0 days 00:01:31.423000,53.0,2.0,MEDIUM,23.0,1,False
0 days 00:57:47.714000,ALB,,1.0,1.0,MEDIUM,1.0,1,False
0 days 00:59:23.159000,ALB,0 days 00:01:35.445000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:00:57.660000,ALB,0 days 00:01:34.501000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:02:31.977000,ALB,0 days 00:01:34.317000,4.0,1.0,MEDIUM,4.0,1,True
0 days 01:04:06.115000,ALB,0 days 00:01:34.138000,5.0,1.0,MEDIUM,5.0,1,True
0 days 01:05:40.563000,ALB,0 days 00:01:34.448000,6.0,1.0,MEDIUM,6.0,1,False
0 days 01:07:15.005000,ALB,0 days 00:01:34.442000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:08:49.495000,ALB,0 days 00:01:34.490000,8.0,1.0,MEDIUM,8.0,1,False
0 days 01:10:23.689000,ALB,0 days 00:01:34.194000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:11:57.813000,ALB,0 days 00:01:34.124000,10.0,1.0,MEDIUM,10.0,1,True
0 days 01:13:32.038000,ALB,0 days 00:01:34.225000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:15:06.039000,ALB,0 days 00:01:34.001000,12.0,1.0,MEDIUM,12.0,1,True
0 days 01:16:39.981000,ALB,0 days 00:01:33.942000,13.0,1.0,MEDIUM,13.0,1,True
0 days 01:18:14.136000,ALB,0 days 00:01:34.155000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:19:47.941000,ALB,0 days 00:01:33.805000,15.0,1.0,MEDIUM,15.0,1,True
0 days 01:21:22.300000,ALB,0 days 00:01:34.359000,16.0,1.0,MEDIUM,16.0,1,False
0 days 01:22:56.523000,ALB,0 days 00:01:34.223000,17.0,1.0,MEDIUM,17.0,1,False
0 days 01:24:30.600000,ALB,0 days 00:01:34.077000,18.0,1.0,MEDIUM,18.0,1,False
0 days 01:26:04.813000,ALB,0 days 00:01:34.213000,19.0,1.0,MEDIUM,19.0,1,False
0 days 01:27:38.806000,ALB,0 days 00:01:33.993000,20.0,1.0,MEDIUM,20.0,1,False
0 days 01:29:12.629000,ALB,0 days 00:01:33.823000,21.0,1.0,MEDIUM,21.0,1,False
0 days 01:30:46.490000,ALB,0 days 00:01:33.861000,22.0,1.0,MEDIUM,22.0,1,False
0 days 01:32:20.503000,ALB,0 days 00:01:34.013000,23.0,1.0,MEDIUM,23.0,1,False
0 days 01:33:57.430000,ALB,0 days 00:01:36.927000,24.0,1.0,MEDIUM,24.0,1,False
0 days 01:35:53.186000,ALB,0 days 00:01:55.756000,25.0,2.0,HARD,1.0,1,False
0 days 01:37:26.289000,ALB,0 days 00:01:33.103000,26.0,2.0,HARD,2.0,1,True
0 days 01:39:00.110000,ALB,0 days 00:01:33.821000,27.0,2.0,HARD,3.0,1,False
0 days 01:40:32.734000,ALB,0 days 00:01:32.624000,28.0,2.0,HARD,4.0,1,True
0 days 01:42:05.382000,ALB,0 days 00:01:32.648000,29.0,2.0,HARD,5.0,1,False
0 days 01:43:38.611000,ALB,0 days 00:01:33.229000,30.0,2.0,HARD,6.0,1,False
0 days 01:45:11.678000,ALB,0 days 00:01:33.067000,31.0,2.0,HARD,7.0,1,False
0 days 01:46:45.371000,ALB,0 days 00:01:33.693000,32.0,2.0,HARD,8.0,1,False
0 days 01:48:17.963000,ALB,0 days 00:01:32.592000,33.0,2.0,HARD,9.0,1,True
0 days 01:49:50.726000,ALB,0 days 00:01:32.763000,34.0,2.0,HARD,10.0,1,False
0 days 01:51:23.205000,ALB,0 days 00:01:32.479000,35.0,2.0,HARD,11.0,1,True
0 days 01:52:55.433000,ALB,0 days 00:01:32.228000,36.0,2.0,HARD,12.0,1,True
0 days 01:54:27.730000,ALB,0 days 00:01:32.297000,37.0,2.0,HARD,13.0,1,False
0 days 01:55:59.931000,ALB,0 days 00:01:32.201000,38.0,2.0,HARD,14.0,1,True
0 days 01:57:32.112000,ALB,0 days 00:01:32.181000,39.0,2.0,HARD,15.0,1,True
0 days 01:59:04.243000,ALB,0 days 00:01:32.131000,40.0,2.0,HARD,16.0,1,True
0 days 02:00:36.330000,ALB,0 days 00:01:32.087000,41.0,2.0,HARD,17.0,1,True
0 days 02:02:08.309000,ALB,0 days 00:01:31.979000,42.0,2.0,HARD,18.0,1,True
0 days 02:03:40.145000,ALB,0 days 00:01:31.836000,43.0,2.0,HARD,19.0,1,True
0 days 02:05:11.767000,ALB,0 days 00:01:31.622000,44.0,2.0,HARD,20.0,1,True
0 days 02:06:43.411000,ALB,0 days 00:01:31.644000,45.0,2.0,HARD,21.0,1,False
0 days 02:08:15.119000,ALB,0 days 00:01:31.708000,46.0,2.0,HARD,22.0,1,False
0 days 02:09:46.727000,ALB,0 days 00:01:31.608000,47.0,2.0,HARD,23.0,1,True
0 days 02:11:18.062000,ALB,0 days 00:01:31.335000,48.0,2.0,HARD,24.0,1,True
0 days 02:12:49.315000,ALB,0 days 00:01:31.253000,49.0,2.0,HARD,25.0,1,True
0 days 02:14:20.706000,ALB,0 days 00:01:31.391000,50.0,2.0,HARD,26.0,1,False
0 days 02:15:51.999000,ALB,0 days 00:01:31.293000,51.0,2.0,HARD,27.0,1,False
0 days 02:17:23.124000,ALB,0 days 00:01:31.125000,52.0,2.0,HARD,28.0,1,True
0 days 02:18:54.278000,ALB,0 days 00:01:31.154000,53.0,2.0,HARD,29.0,1,False
0 days 00:57:48.203000,BEA,,1.0,1.0,MEDIUM,1.0,1,False
0 days 00:59:23.756000,BEA,0 days 00:01:35.553000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:00:58.191000,BEA,0 days 00:01:34.435000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:02:32.657000,BEA,0 days 00:01:34.466000,4.0,1.0,MEDIUM,4.0,1,False
0 days 01:04:06.783000,BEA,0 days 00:01:34.126000,5.0,1.0,MEDIUM,5.0,1,True
0 days 01:05:41.318000,BEA,0 days 00:01:34.535000,6.0,1.0,MEDIUM,6.0,1,False
0 days 01:07:16.069000,BEA,0 days 00:01:34.751000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:08:50.800000,BEA,0 days 00:01:34.731000,8.0,1.0,MEDIUM,8.0,1,False
0 days 01:10:25.208000,BEA,0 days 00:01:34.408000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:11:59.425000,BEA,0 days 00:01:34.217000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:13:33.848000,BEA,0 days 00:01:34.423000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:15:08.092000,BEA,0 days 00:01:34.244000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:16:42.327000,BEA,0 days 00:01:34.235000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:18:16.654000,BEA,0 days 00:01:34.327000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:19:50.688000,BEA,0 days 00:01:34.034000,15.0,1.0,MEDIUM,15.0,1,True
0 days 01:21:25.113000,BEA,0 days 00:01:34.425000,16.0,1.0,MEDIUM,16.0,1,False
0 days 01:22:59.550000,BEA,0 days 00:01:34.437000,17.0,1.0,MEDIUM,17.0,1,False
0 days 01:24:33.931000,BEA,0 days 00:01:34.381000,18.0,1.0,MEDIUM,18.0,1,False
0 days 01:26:08.179000,BEA,0 days 00:01:34.248000,19.0,1.0,MEDIUM,19.0,1,False
0 days 01:27:42.240000,BEA,0 days 00:01:34.061000,20.0,1.0,MEDIUM,20.0,1,False
0 days 01:29:16.226000,BEA,0 days 00:01:33.986000,21.0,1.0,MEDIUM,21.0,1,True
0 days 01:30:52.854000,BEA,0 days 00:01:36.628000,22.0,1.0,MEDIUM,22.0,1,False
0 days 01:32:29.099000,BEA,0 days 00:01:36.245000,23.0,1.0,MEDIUM,23.0,1,False
0 days 01:34:23.701000,BEA,0 days 00:01:54.602000,24.0,2.0,HARD,2.0,1,False
0 days 01:35:56.831000,BEA,0 days 00:01:33.130000,25.0,2.0,HARD,3.0,1,True
0 days 01:37:30.164000,BEA,0 days 00:01:33.333000,26.0,2.0,HARD,4.0,1,False
0 days 01:39:03.554000,BEA,0 days 00:01:33.390000,27.0,2.0,HARD,5.0,1,False
0 days 01:40:36.929000,BEA,0 days 00:01:33.375000,28.0,2.0,HARD,6.0,1,False
0 days 01:42:10.008000,BEA,0 days 00:01:33.079000,29.0,2.0,HARD,7.0,1,True
0 days 01:43:42.930000,BEA,0 days 00:01:32.922000,30.0,2.0,HARD,8.0,1,True
0 days 01:45:16.305000,BEA,0 days 00:01:33.375000,31.0,2.0,HARD,9.0,1,False
0 days 01:46:49.545000,BEA,0 days 00:01:33.240000,32.0,2.0,HARD,10.0,1,False
0 days 01:48:23.103000,BEA,0 days 00:01:33.558000,33.0,2.0,HARD,11.0,1,False
0 days 01:49:55.277000,BEA,0 days 00:01:32.174000,34.0,2.0,HARD,12.0,1,True
0 days 01:51:27.625000,BEA,0 days 00:01:32.348000,35.0,2.0,HARD,13.0,1,False
0 days 01:52:59.836000,BEA,0 days 00:01:32.211000,36.0,2.0,HARD,14.0,1,False
0 days 01:54:32.169000,BEA,0 days 00:01:32.333000,37.0,2.0,HARD,15.0,1,False
0 days 01:56:04.636000,BEA,0 days 00:01:32.467000,38.0,2.0,HARD,16.0,1,False
0 days 01:57:36.938000,BEA,0 days 00:01:32.302000,39.0,2.0,HARD,17.0,1,False
0 days 01:59:09.034000,BEA,0 days 00:01:32.096000,40.0,2.0,HARD,18.0,1,True
0 days 02:00:41.253000,BEA,0 days 00:01:32.219000,41.0,2.0,HARD,19.0,1,False
0 days 02:02:13.362000,BEA,0 days 00:01:32.109000,42.0,2.0,HARD,20.0,1,False
0 days 02:03:45.434000,BEA,0 days 00:01:32.072000,43.0,2.0,HARD,21.0,1,True
0 days 02:05:18.443000,BEA,0 days 00:01:33.009000,44.0,2.0,HARD,22.0,1,False
0 days 02:06:50.902000,BEA,0 days 00:01:32.459000,45.0,2.0,HARD,23.0,1,False
0 days 02:08:23.401000,BEA,0 days 00:01:32.499000,46.0,2.0,HARD,24.0,1,False
0 days 02:09:55.452000,BEA,0 days 00:01:32.051000,47.0,2.0,HARD,25.0,1,True
0 days 02:11:27.542000,BEA,0 days 00:01:32.090000,48.0,2.0,HARD,26.0,1,False
0 days 02:12:59.548000,BEA,0 days 00:01:32.006000,49.0,2.0,HARD,27.0,1,True
0 days 02:14:31.762000,BEA,0 days 00:01:32.214000,50.0,2.0,HARD,28.0,1,False
0 days 02:16:03.810000,BEA,0 days 00:01:32.048000,51.0,2.0,HARD,29.0,1,False
0 days 02:17:35.891000,BEA,0 days 00:01:32.081000,52.0,2.0,HARD,30.0,1,False
0 days 02:19:08.440000,BEA,0 days 00:01:32.549000,53.0,2.0,HARD,31.0,1,False
0 days 00:57:49.355000,GAS,,1.0,1.0,MEDIUM,1.0,1,False
0 days 00:59:25.213000,GAS,0 days 00:01:35.858000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:01:00.168000,GAS,0 days 00:01:34.955000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:02:34.876000,GAS,0 days 00:01:34.708000,4.0,1.0,MEDIUM,4.0,1,True
0 days 01:04:09.430000,GAS,0 days 00:01:34.554000,5.0,1.0,MEDIUM,5.0,1,True
0 days 01:05:44.280000,GAS,0 days 00:01:34.850000,6.0,1.0,MEDIUM,6.0,1,False
0 days 01:07:18.865000,GAS,0 days 00:01:34.585000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:08:53.636000,GAS,0 days 00:01:34.771000,8.0,1.0,MEDIUM,8.0,1,False
0 days 01:10:28.189000,GAS,0 days 00:01:34.553000,9.0,1.0,MEDIUM,9.0,1,True
0 days 01:12:02.866000,GAS,0 days 00:01:34.677000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:13:37.536000,GAS,0 days 00:01:34.670000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:15:12.076000,GAS,0 days 00:01:34.540000,12.0,1.0,MEDIUM,12.0,1,True
0 days 01:16:46.379000,GAS,0 days 00:01:34.303000,13.0,1.0,MEDIUM,13.0,1,True
0 days 01:18:20.681000,GAS,0 days 00:01:34.302000,14.0,1.0,MEDIUM,14.0,1,True
0 days 01:19:54.970000,GAS,0 days 00:01:34.289000,15.0,1.0,MEDIUM,15.0,1,True
