Driver,Stint,Compound,TotalLaps,CleanLaps,FirstCleanLapTime,LastCleanLapTime,TotalDegradation_Seconds,DegradationPerLap_Seconds,LinearDegradationRate,AvgTrackTemp,AvgAirTemp,StartLap,EndLap
MAG,1,MEDIUM,11,9,89.202,92.565,3.3629999999999995,0.3736666666666666,0.297833333333335,31.69090909090909,26.85454545454546,2,12
MAG,2,HARD,17,15,89.899,91.849,1.9500000000000028,0.1300000000000002,0.08096071428571315,31.070588235294114,26.58823529411765,13,29
MAG,4,SOFT,25,23,89.175,91.958,2.7830000000000013,0.12100000000000005,0.10593577075098631,29.932000000000002,26.092000000000002,31,55
LEC,1,MEDIUM,19,17,89.273,92.189,2.915999999999997,0.1715294117647057,0.0560465686274475,31.547368421052624,26.794736842105266,2,20
LEC,2,HARD,38,36,90.437,89.918,-0.5189999999999912,-0.014416666666666423,-0.015737194337195178,30.165789473684214,26.192105263157895,21,58
STR,1,MEDIUM,10,8,89.685,92.854,3.168999999999997,0.3961249999999996,0.292238095238096,31.68,26.85,2,11
STR,2,HARD,21,19,90.544,92.22800000000001,1.6840000000000117,0.08863157894736903,0.04657017543859902,31.028571428571425,26.561904761904753,12,32
STR,3,HARD,25,23,89.398,89.334,-0.06399999999999295,-0.0027826086956518675,0.02149209486165861,29.823999999999998,26.06,33,57
LAW,1,MEDIUM,22,20,89.738,94.497,4.759,0.23795000000000002,0.09310526315789455,31.46363636363636,26.754545454545454,2,23
LAW,3,HARD,5,3,89.637,92.322,2.6850000000000023,0.8950000000000008,1.3424999999999978,30.8,26.419999999999998,25,29
LAW,4,HARD,25,23,89.25,89.184,-0.0660000000000025,-0.002869565217391413,-0.01413043478260929,29.896,26.092000000000002,31,55
VER,1,MEDIUM,28,26,89.504,91.857,2.3529999999999944,0.09049999999999979,0.025216410256410023,31.328571428571422,26.689285714285713,2,29
VER,2,HARD,29,27,88.52799999999999,88.78,0.25200000000000955,0.009333333333333686,-0.02000488400488366,29.906896551724127,26.099999999999998,30,58
HAM,1,HARD,33,31,89.666,91.792,2.1260000000000048,0.06858064516129048,-0.012415725806451611,31.203030303030303,26.636363636363637,2,34
HAM,2,MEDIUM,24,22,87.741,87.78399999999999,0.042999999999992156,0.001954545454545098,-0.01601016374929304,29.791666666666668,26.05,35,58
BOT,1,MEDIUM,5,3,89.944,93.388,3.4440000000000026,1.1480000000000008,1.7219999999999964,31.78,26.859999999999996,2,6
BOT,2,HARD,22,20,89.838,90.691,0.8530000000000086,0.04265000000000043,0.08064812030075123,31.177272727272722,26.64545454545454,8,29
ZHO,1,MEDIUM,11,9,89.96600000000001,92.863,2.8969999999999914,0.32188888888888795,0.2287166666666637,31.672727272727276,26.85454545454546,2,12
ZHO,2,HARD,27,25,90.086,91.75,1.6640000000000015,0.06656000000000006,0.006925384615381922,30.80740740740741,26.47407407407408,13,39
ZHO,3,HARD,18,16,88.303,88.374,0.07099999999999795,0.004437499999999872,-0.03616323529411567,29.649999999999995,25.994444444444444,40,57
ALB,1,MEDIUM,10,8,90.369,92.201,1.8319999999999936,0.2289999999999992,0.16185714285713826,31.660000000000004,26.840000000000003,3,12
ALB,2,HARD,45,43,89.994,90.858,0.8640000000000043,0.020093023255814055,0.013660525520992086,30.344444444444445,26.282222222222234,13,57
TSU,1,MEDIUM,20,18,90.343,92.59700000000001,2.254000000000005,0.12522222222222248,0.08597213622291272,31.464999999999996,26.755000000000006,3,22
TSU,2,HARD,35,33,89.911,89.531,-0.37999999999999545,-0.011515151515151378,0.010006350267380235,30.091428571428573,26.165714285714287,23,57
DOO,1,MEDIUM,20,18,90.457,93.037,2.5800000000000125,0.14333333333333403,0.06242518059855937,31.464999999999996,26.755000000000006,3,22
DOO,2,HARD,35,33,89.949,89.566,-0.38299999999999557,-0.011606060606060472,-0.01387199197860899,30.091428571428573,26.165714285714287,23,57
PIA,2,HARD,28,26,89.152,91.627,2.4749999999999943,0.09519230769230748,0.03595042735042586,31.178571428571427,26.639285714285712,5,32
PIA,3,HARD,25,23,87.931,88.01,0.07900000000000773,0.003434782608695988,-0.016253952569170213,29.787999999999997,26.044,34,58
COL,2,HARD,23,21,89.861,100.51400000000001,10.653000000000006,0.5072857142857146,0.13507142857142831,31.356521739130432,26.70434782608696,4,26
