Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:25:03.895000,PIA,0 days 00:01:39.333000,11.0,1.0,MEDIUM,11.0,1,False,99.333,99.238,99.15,0.18299999999999272,0.10200000000000387,27.3,43.3,40.0,0.8
0 days 01:25:05.422000,LEC,0 days 00:01:39.562000,11.0,1.0,MEDIUM,11.0,1,False,99.562,99.31833333333333,99.083,0.4789999999999992,0.25199999999999534,27.3,43.3,40.0,0.8
0 days 01:25:06.716000,SAI,0 days 00:01:39.677000,11.0,1.0,MEDIUM,11.0,1,False,99.67699999999999,99.42866666666667,99.168,0.5089999999999861,0.23599999999999,27.3,43.3,40.0,0.8
0 days 01:25:09.644000,HAM,0 days 00:01:39.650000,11.0,1.0,MEDIUM,11.0,1,False,99.65,99.76933333333334,99.706,-0.055999999999997385,-0.3019999999999925,27.3,43.3,40.0,0.8
0 days 01:25:11.410000,ALO,0 days 00:01:42.320000,11.0,1.0,SOFT,14.0,1,False,102.32,100.63366666666667,99.884,2.435999999999993,2.6229999999999905,27.3,43.3,40.0,0.8
0 days 01:25:11.491000,RUS,0 days 00:01:40.012000,11.0,1.0,MEDIUM,11.0,1,False,100.012,99.891,99.767,0.24500000000000455,0.117999999999995,27.3,43.3,40.0,0.8
0 days 01:25:16.041000,STR,0 days 00:01:40.151000,11.0,1.0,SOFT,11.0,1,False,100.15100000000001,100.11866666666667,100.376,-0.22499999999999432,0.32200000000000273,27.3,43.3,40.0,0.8
0 days 01:25:17.742000,GAS,0 days 00:01:40.283000,11.0,1.0,MEDIUM,11.0,1,False,100.283,100.16366666666666,99.96000000000001,0.3229999999999933,0.0350000000000108,27.3,43.3,40.0,0.8
0 days 01:25:20.057000,OCO,0 days 00:01:39.825000,11.0,2.0,HARD,10.0,1,True,99.825,100.33699999999999,100.497,-0.671999999999997,-0.8639999999999901,27.3,43.3,40.0,0.8
0 days 01:25:20.947000,MAG,0 days 00:01:41.042000,11.0,1.0,MEDIUM,11.0,1,False,101.042,100.77199999999999,100.318,0.7240000000000038,0.08599999999999852,27.3,43.3,40.0,0.8
0 days 01:25:21.667000,PER,0 days 00:01:40.896000,11.0,2.0,HARD,9.0,1,False,100.896,100.702,100.46600000000001,0.4299999999999926,0.15200000000000102,27.3,43.3,40.0,0.8
0 days 01:25:25.521000,ALB,0 days 00:01:41.140000,11.0,2.0,MEDIUM,10.0,1,False,101.14,100.78466666666668,100.76400000000001,0.37599999999999056,0.6899999999999977,27.3,43.3,40.0,0.8
0 days 01:25:33.516000,TSU,0 days 00:01:38.737000,11.0,2.0,MEDIUM,2.0,1,True,98.737,106.17099999999999,111.57300000000001,-12.836000000000013,-18.643,27.3,43.3,40.0,0.8
0 days 01:25:34.477000,LAW,0 days 00:01:58.568000,11.0,2.0,MEDIUM,1.0,1,False,118.568,107.08133333333335,99.87100000000001,18.69699999999999,,27.3,43.3,40.0,0.8
0 days 01:25:36.530000,HUL,0 days 00:01:39.849000,11.0,2.0,MEDIUM,3.0,1,False,99.84899999999999,105.88600000000001,108.186,-8.337000000000018,1.125,27.3,43.3,40.0,0.8
0 days 01:25:43.174000,ZHO,0 days 00:01:58.220000,11.0,3.0,SOFT,1.0,1,False,118.22,107.38266666666668,99.106,19.114000000000004,,27.3,43.3,40.0,0.8
0 days 01:26:04.556000,SAR,0 days 00:01:41.063000,11.0,3.0,MEDIUM,6.0,1,False,101.063,100.66633333333334,101.063,0.0,0.4440000000000026,27.3,43.4,41.0,1.2
0 days 01:26:34.152000,VER,0 days 00:01:38.651000,12.0,1.0,MEDIUM,12.0,12,False,98.65100000000001,98.49033333333334,98.241,0.4100000000000108,0.132000000000005,27.3,43.4,41.0,1.2
0 days 01:26:39.088000,NOR,0 days 00:01:39.213000,12.0,1.0,MEDIUM,12.0,12,False,99.213,99.098,98.578,0.6349999999999909,0.14399999999999125,27.3,43.4,41.0,1.2
0 days 01:26:43.610000,PIA,0 days 00:01:39.715000,12.0,1.0,MEDIUM,12.0,12,False,99.715,99.42633333333333,99.15,0.5649999999999977,0.382000000000005,27.3,43.4,41.0,1.2
0 days 01:26:45.063000,LEC,0 days 00:01:39.641000,12.0,1.0,MEDIUM,12.0,12,False,99.64099999999999,99.50433333333332,99.083,0.5579999999999927,0.07899999999999352,27.3,43.4,41.0,1.2
0 days 01:26:46.330000,SAI,0 days 00:01:39.614000,12.0,1.0,MEDIUM,12.0,12,False,99.614,99.57733333333333,99.168,0.44599999999999795,-0.06299999999998818,27.3,43.4,41.0,1.2
0 days 01:26:48.773000,HAM,0 days 00:01:39.129000,12.0,1.0,MEDIUM,12.0,12,False,99.12899999999999,99.577,99.706,-0.5770000000000124,-0.521000000000015,27.3,43.4,41.0,1.2
0 days 01:26:50.727000,RUS,0 days 00:01:39.236000,12.0,1.0,MEDIUM,12.0,12,True,99.23599999999999,99.714,99.767,-0.5310000000000059,-0.7760000000000105,27.3,43.4,41.0,1.2
0 days 01:26:56.391000,STR,0 days 00:01:40.350000,12.0,1.0,SOFT,12.0,12,False,100.35,100.11000000000001,100.376,-0.02600000000001046,0.19899999999998386,27.3,43.4,41.0,1.2
0 days 01:26:58.077000,GAS,0 days 00:01:40.335000,12.0,1.0,MEDIUM,12.0,12,False,100.33500000000001,100.28866666666666,99.96000000000001,0.375,0.05200000000000671,27.3,43.4,41.0,1.2
0 days 01:27:00.609000,OCO,0 days 00:01:40.552000,12.0,2.0,HARD,11.0,12,False,100.55199999999999,100.35533333333332,100.497,0.05499999999999261,0.7269999999999897,27.3,43.4,41.0,1.2
0 days 01:27:07.801000,ALB,0 days 00:01:42.280000,12.0,2.0,MEDIUM,11.0,12,False,102.28,101.29,100.76400000000001,1.5159999999999911,1.1400000000000006,27.3,43.4,41.0,1.2
