Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 02:08:40.842000,NOR,0 days 00:01:28.205000,48.0,2.0,HARD,22.0,1,False,88.205,88.17333333333333,88.362,-0.15699999999999648,-0.031999999999996476,26.0,29.7,59.0,2.5
0 days 02:08:46.804000,SAI,0 days 00:01:28.144000,48.0,2.0,HARD,23.0,1,False,88.144,88.41000000000001,88.184,-0.03999999999999204,-0.2599999999999909,26.0,29.7,59.0,2.5
0 days 02:08:50.817000,DOO,0 days 00:01:29.753000,47.0,2.0,HARD,25.0,1,False,89.753,90.46066666666667,90.173,-0.4200000000000017,-2.3829999999999956,26.0,29.7,59.0,2.5
0 days 02:08:52.979000,ZHO,0 days 00:01:28.682000,47.0,3.0,HARD,8.0,1,False,88.682,88.74433333333332,88.678,0.0040000000000048885,-0.1799999999999926,26.0,29.7,59.0,2.5
0 days 02:09:08.495000,LEC,0 days 00:01:28.171000,48.0,2.0,HARD,28.0,1,False,88.17099999999999,88.242,88.912,-0.7410000000000139,-0.08100000000000307,26.0,29.7,59.0,2.5
0 days 02:09:13.851000,RUS,0 days 00:01:28.505000,48.0,2.0,HARD,22.0,1,False,88.505,88.63,88.981,-0.4759999999999991,-0.33100000000000307,26.0,29.7,59.0,2.5
0 days 02:09:15.175000,MAG,0 days 00:01:30.841000,47.0,4.0,SOFT,17.0,1,False,90.84100000000001,90.04433333333334,89.382,1.4590000000000032,1.1810000000000116,26.0,29.7,59.0,2.5
0 days 02:09:21.842000,HAM,0 days 00:01:27.727000,48.0,2.0,MEDIUM,15.0,1,False,87.727,87.628,88.001,-0.2740000000000009,0.14100000000000534,26.0,29.7,59.0,2.5
0 days 02:09:30.558000,VER,0 days 00:01:27.893000,48.0,2.0,HARD,19.0,1,True,87.893,88.14266666666667,88.40899999999999,-0.5159999999999911,-0.41100000000000136,26.0,29.6,59.0,1.7
0 days 02:09:32.567000,LAW,0 days 00:01:31.416000,47.0,4.0,HARD,24.0,1,False,91.416,89.884,89.143,2.272999999999996,2.367999999999995,26.0,29.6,59.0,1.7
0 days 02:09:36.025000,GAS,0 days 00:01:29.434000,48.0,2.0,HARD,34.0,1,False,89.434,89.53566666666666,89.56700000000001,-0.13300000000000978,-0.08899999999999864,26.0,29.6,59.0,1.7
0 days 02:09:38.876000,HUL,0 days 00:01:29.573000,48.0,2.0,HARD,35.0,1,False,89.57300000000001,89.49866666666668,89.806,-0.23299999999998988,0.24200000000000443,26.0,29.6,59.0,1.7
0 days 02:09:56.007000,ALB,0 days 00:01:30.058000,48.0,2.0,HARD,36.0,1,False,90.05799999999999,89.65566666666666,89.711,0.3469999999999942,0.5869999999999891,26.0,29.6,59.0,1.7
0 days 02:09:59.929000,ALO,0 days 00:01:27.997000,48.0,3.0,HARD,12.0,1,True,87.997,88.27033333333333,88.379,-0.382000000000005,-0.23399999999999466,26.0,29.6,59.0,1.7
0 days 02:10:05.369000,PIA,0 days 00:01:28.407000,48.0,3.0,HARD,16.0,1,False,88.407,89.25166666666667,88.238,0.16899999999999693,-1.2639999999999958,26.0,29.6,59.0,1.7
0 days 02:10:06.517000,TSU,0 days 00:01:30.439000,48.0,2.0,HARD,26.0,1,False,90.439,89.91466666666666,89.703,0.73599999999999,0.9339999999999975,26.0,29.6,59.0,1.7
0 days 02:10:08.275000,STR,0 days 00:01:28.831000,48.0,3.0,HARD,16.0,1,False,88.831,88.877,88.798,0.03300000000000125,0.03700000000000614,26.0,29.6,59.0,1.7
0 days 02:10:09.213000,NOR,0 days 00:01:28.371000,49.0,2.0,HARD,23.0,1,False,88.371,88.271,88.362,0.009000000000000341,0.16599999999999682,26.0,29.6,59.0,1.7
0 days 02:10:14.675000,SAI,0 days 00:01:27.871000,49.0,2.0,HARD,24.0,1,False,87.871,88.13966666666666,88.184,-0.3130000000000024,-0.27300000000001035,26.0,29.6,59.0,1.7
0 days 02:10:20.271000,DOO,0 days 00:01:29.454000,48.0,2.0,HARD,26.0,1,False,89.45400000000001,90.44766666666668,90.173,-0.7189999999999941,-0.2989999999999924,26.0,29.6,59.0,1.7
0 days 02:10:21.598000,ZHO,0 days 00:01:28.619000,48.0,3.0,HARD,9.0,1,False,88.619,88.721,88.678,-0.0589999999999975,-0.06300000000000239,26.0,29.6,59.0,1.7
0 days 02:10:36.855000,LEC,0 days 00:01:28.360000,49.0,2.0,HARD,29.0,1,False,88.36,88.26100000000001,88.912,-0.5520000000000067,0.18900000000000716,26.0,29.5,59.0,2.1
0 days 02:10:42.271000,RUS,0 days 00:01:28.420000,49.0,2.0,HARD,23.0,1,False,88.42,88.587,88.981,-0.5609999999999928,-0.08499999999999375,26.0,29.5,59.0,2.1
0 days 02:10:45.204000,MAG,0 days 00:01:30.029000,48.0,4.0,SOFT,18.0,1,False,90.029,90.17666666666666,89.382,0.6469999999999914,-0.8120000000000118,26.0,29.5,59.0,2.1
0 days 02:10:49.332000,HAM,0 days 00:01:27.490000,49.0,2.0,MEDIUM,16.0,1,False,87.49,87.601,88.001,-0.5110000000000099,-0.23700000000000898,26.0,29.5,59.0,2.1
0 days 02:10:58.485000,VER,0 days 00:01:27.927000,49.0,2.0,HARD,20.0,1,False,87.92699999999999,88.04133333333334,88.40899999999999,-0.4819999999999993,0.033999999999991815,26.0,29.5,59.0,2.1
