Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:33:05.558000,VER,0 days 00:01:16.798000,24.0,1.0,MEDIUM,24.0,1,False,76.798,76.687,77.64,-0.8419999999999987,0.19400000000000261,25.4,39.0,42.0,1.1
0 days 01:33:08.474000,ALB,0 days 00:01:17.064000,23.0,2.0,HARD,5.0,1,True,77.064,77.1,77.064,0.0,-0.04100000000001103,25.4,39.0,42.0,1.1
0 days 01:33:17.361000,ALO,0 days 00:01:17.285000,24.0,1.0,HARD,25.0,1,False,77.285,77.50133333333333,77.952,-0.6670000000000016,0.01300000000000523,25.4,39.0,42.0,1.5
0 days 01:33:34.493000,OCO,0 days 00:01:17.498000,24.0,1.0,MEDIUM,24.0,1,True,77.498,77.80933333333333,78.731,-1.2329999999999899,-0.375,25.4,39.0,42.0,1.5
0 days 01:33:36.067000,SAI,0 days 00:01:17.912000,24.0,1.0,HARD,24.0,1,False,77.912,77.97500000000001,78.764,-0.8519999999999897,-0.09399999999999409,25.4,39.0,42.0,1.5
0 days 01:33:37.492000,HAM,0 days 00:01:17.431000,24.0,1.0,MEDIUM,24.0,1,False,77.431,77.62566666666666,78.958,-1.527000000000001,-0.6219999999999999,25.4,39.0,42.0,1.5
0 days 01:33:38.893000,LEC,0 days 00:01:17.586000,24.0,1.0,HARD,24.0,1,True,77.586,77.798,78.82900000000001,-1.2430000000000092,-0.3359999999999985,25.4,39.0,42.0,1.5
0 days 01:33:40.659000,GAS,0 days 00:01:17.577000,24.0,1.0,HARD,24.0,1,True,77.577,77.91066666666667,78.842,-1.2650000000000006,-0.3650000000000091,25.4,39.0,42.0,1.5
0 days 01:33:42.614000,SAR,0 days 00:01:38.195000,23.0,2.0,HARD,3.0,1,False,98.195,85.77466666666668,81.646,16.548999999999992,20.71199999999999,25.4,39.0,42.0,1.5
0 days 01:33:42.957000,RUS,0 days 00:01:17.709000,24.0,1.0,HARD,24.0,1,True,77.709,77.89966666666668,78.945,-1.23599999999999,-0.402000000000001,25.4,39.0,42.0,1.5
0 days 01:33:54.330000,TSU,0 days 00:01:19.314000,24.0,1.0,MEDIUM,24.0,1,False,79.314,79.235,78.73,0.583999999999989,0.07499999999998863,25.4,39.0,42.0,1.5
0 days 01:33:58.269000,NOR,0 days 00:01:18.681000,24.0,1.0,MEDIUM,24.0,1,False,78.681,78.74,79.045,-0.3640000000000043,0.02400000000000091,25.4,39.0,42.0,1.5
0 days 01:34:03.134000,PIA,0 days 00:01:19.359000,24.0,1.0,HARD,24.0,1,False,79.35900000000001,79.30133333333333,79.247,0.11200000000000898,-0.16099999999998715,25.4,39.0,42.0,1.5
0 days 01:34:06.588000,DEV,0 days 00:01:20.198000,24.0,1.0,MEDIUM,24.0,1,False,80.19800000000001,79.825,79.224,0.9740000000000038,0.49900000000000944,25.4,39.0,42.0,1.5
0 days 01:34:07.134000,BOT,0 days 00:01:20.068000,24.0,1.0,HARD,24.0,1,False,80.068,79.02166666666666,79.16499999999999,0.9030000000000058,1.331000000000003,25.4,39.0,42.0,1.5
0 days 01:34:11.137000,MAG,0 days 00:01:18.497000,24.0,1.0,HARD,24.0,1,False,78.497,78.73,79.352,-0.855000000000004,-0.42900000000000205,25.4,39.0,42.0,1.5
0 days 01:34:11.332000,STR,0 days 00:01:18.439000,24.0,1.0,HARD,25.0,1,False,78.439,78.63799999999999,79.785,-1.3460000000000036,-0.48799999999999955,25.4,39.0,42.0,1.5
0 days 01:34:12.213000,PER,0 days 00:01:18.624000,24.0,2.0,HARD,23.0,1,False,78.624,78.67699999999999,76.458,2.165999999999997,0.01999999999999602,25.4,39.0,42.0,1.5
0 days 01:34:15.506000,HUL,0 days 00:01:18.363000,24.0,2.0,HARD,23.0,1,False,78.363,78.07233333333333,76.991,1.3719999999999999,0.3539999999999992,25.4,38.8,42.0,1.8
0 days 01:34:19.638000,ZHO,0 days 00:01:17.465000,24.0,2.0,HARD,23.0,1,False,77.465,77.501,77.205,0.2600000000000051,0.015000000000000568,25.4,38.8,42.0,1.8
0 days 01:34:22.741000,VER,0 days 00:01:17.183000,25.0,1.0,MEDIUM,25.0,1,False,77.18299999999999,76.86166666666666,77.64,-0.45700000000000784,0.3849999999999909,25.4,38.8,42.0,1.8
0 days 01:34:25.146000,ALB,0 days 00:01:16.672000,24.0,2.0,HARD,6.0,1,True,76.672,76.94699999999999,77.064,-0.3919999999999959,-0.3919999999999959,25.4,38.8,42.0,1.8
0 days 01:34:34.543000,ALO,0 days 00:01:17.182000,25.0,1.0,HARD,26.0,1,False,77.182,77.24633333333334,77.952,-0.769999999999996,-0.10299999999999443,25.4,38.8,42.0,1.8
0 days 01:34:51.944000,OCO,0 days 00:01:17.451000,25.0,1.0,MEDIUM,25.0,1,True,77.451,77.60733333333333,78.731,-1.2800000000000011,-0.047000000000011255,25.4,38.8,42.0,1.8
0 days 01:34:53.531000,SAI,0 days 00:01:17.464000,25.0,1.0,HARD,25.0,1,True,77.464,77.794,78.764,-1.2999999999999972,-0.4480000000000075,25.4,38.8,42.0,1.8
0 days 01:34:55.135000,HAM,0 days 00:01:17.643000,25.0,1.0,MEDIUM,25.0,1,False,77.643,77.70899999999999,78.958,-1.3149999999999977,0.2120000000000033,25.4,38.8,42.0,1.8
0 days 01:34:56.512000,LEC,0 days 00:01:17.619000,25.0,1.0,HARD,25.0,1,False,77.619,77.709,78.82900000000001,-1.210000000000008,0.03300000000000125,25.4,38.8,42.0,1.8
0 days 01:34:58.199000,GAS,0 days 00:01:17.540000,25.0,1.0,HARD,25.0,1,True,77.53999999999999,77.68633333333332,78.842,-1.3020000000000067,-0.03700000000000614,25.4,38.8,42.0,1.8
0 days 01:35:00.605000,RUS,0 days 00:01:17.648000,25.0,1.0,HARD,25.0,1,True,77.648,77.82266666666666,78.945,-1.296999999999997,-0.06100000000000705,25.4,38.8,42.0,1.8
0 days 01:35:03.296000,SAR,0 days 00:01:20.682000,24.0,3.0,SOFT,1.0,1,False,80.682,85.45333333333333,77.74,2.9420000000000073,,25.4,38.8,42.0,1.8
