Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest
0 days 02:06:35.770000,SAI,0 days 00:01:31.849000,41.0,2.0,HARD,23.0,1,True
0 days 02:08:07.712000,SAI,0 days 00:01:31.942000,42.0,2.0,HARD,24.0,1,False
0 days 02:09:39.439000,SAI,0 days 00:01:31.727000,43.0,2.0,HARD,25.0,1,True
0 days 02:11:11.073000,SAI,0 days 00:01:31.634000,44.0,2.0,HARD,26.0,1,True
0 days 02:12:42.792000,SAI,0 days 00:01:31.719000,45.0,2.0,HARD,27.0,1,False
0 days 02:14:14.593000,SAI,0 days 00:01:31.801000,46.0,2.0,HARD,28.0,1,False
0 days 02:15:46.335000,SAI,0 days 00:01:31.742000,47.0,2.0,HARD,29.0,1,False
0 days 02:17:17.951000,SAI,0 days 00:01:31.616000,48.0,2.0,HARD,30.0,1,True
0 days 02:18:49.383000,SAI,0 days 00:01:31.432000,49.0,2.0,HARD,31.0,1,True
0 days 02:20:21.158000,SAI,0 days 00:01:31.775000,50.0,2.0,HARD,32.0,1,False
0 days 02:21:52.724000,SAI,0 days 00:01:31.566000,51.0,2.0,HARD,33.0,1,False
0 days 02:23:24.275000,SAI,0 days 00:01:31.551000,52.0,2.0,HARD,34.0,1,False
0 days 02:24:56.252000,SAI,0 days 00:01:31.977000,53.0,2.0,HARD,35.0,1,False
0 days 02:26:27.806000,SAI,0 days 00:01:31.554000,54.0,2.0,HARD,36.0,1,False
0 days 02:27:59.168000,SAI,0 days 00:01:31.362000,55.0,2.0,HARD,37.0,1,True
0 days 02:29:30.875000,SAI,0 days 00:01:31.707000,56.0,2.0,HARD,38.0,1,False
0 days 02:31:02.338000,SAI,0 days 00:01:31.463000,57.0,2.0,HARD,39.0,1,False
0 days 01:04:27.446000,MAG,,1.0,1.0,MEDIUM,1.0,1,False
0 days 01:06:02.003000,MAG,0 days 00:01:34.557000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:07:36.583000,MAG,0 days 00:01:34.580000,3.0,1.0,MEDIUM,3.0,1,False
0 days 01:09:10.662000,MAG,0 days 00:01:34.079000,4.0,1.0,MEDIUM,4.0,1,True
0 days 01:10:43.943000,MAG,0 days 00:01:33.281000,5.0,1.0,MEDIUM,5.0,1,True
0 days 01:12:17.538000,MAG,0 days 00:01:33.595000,6.0,1.0,MEDIUM,6.0,1,False
0 days 01:13:50.701000,MAG,0 days 00:01:33.163000,7.0,1.0,MEDIUM,7.0,1,True
0 days 01:15:23.837000,MAG,0 days 00:01:33.136000,8.0,1.0,MEDIUM,8.0,1,True
0 days 01:16:57.130000,MAG,0 days 00:01:33.293000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:18:30.681000,MAG,0 days 00:01:33.551000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:20:04.112000,MAG,0 days 00:01:33.431000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:21:37.260000,MAG,0 days 00:01:33.148000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:23:11.806000,MAG,0 days 00:01:34.546000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:24:50.534000,MAG,0 days 00:01:38.728000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:26:37.897000,MAG,0 days 00:01:47.363000,15.0,2.0,HARD,1.0,1,False
0 days 01:28:10.031000,MAG,0 days 00:01:32.134000,16.0,2.0,HARD,2.0,1,True
0 days 01:29:42.676000,MAG,0 days 00:01:32.645000,17.0,2.0,HARD,3.0,1,False
0 days 01:31:15.094000,MAG,0 days 00:01:32.418000,18.0,2.0,HARD,4.0,1,False
0 days 01:32:47.927000,MAG,0 days 00:01:32.833000,19.0,2.0,HARD,5.0,1,False
0 days 01:34:21.540000,MAG,0 days 00:01:33.613000,20.0,2.0,HARD,6.0,1,False
0 days 01:35:53.874000,MAG,0 days 00:01:32.334000,21.0,2.0,HARD,7.0,1,False
0 days 01:37:26.396000,MAG,0 days 00:01:32.522000,22.0,2.0,HARD,8.0,1,False
0 days 01:38:59.674000,MAG,0 days 00:01:33.278000,23.0,2.0,HARD,9.0,1,False
0 days 01:40:32.877000,MAG,0 days 00:01:33.203000,24.0,2.0,HARD,10.0,1,False
0 days 01:42:05.611000,MAG,0 days 00:01:32.734000,25.0,2.0,HARD,11.0,1,False
0 days 01:43:38.650000,MAG,0 days 00:01:33.039000,26.0,2.0,HARD,12.0,1,False
0 days 01:45:11.504000,MAG,0 days 00:01:32.854000,27.0,2.0,HARD,13.0,1,False
0 days 01:46:44.089000,MAG,0 days 00:01:32.585000,28.0,2.0,HARD,14.0,1,False
0 days 01:48:16.515000,MAG,0 days 00:01:32.426000,29.0,2.0,HARD,15.0,1,False
0 days 01:49:48.948000,MAG,0 days 00:01:32.433000,30.0,2.0,HARD,16.0,1,False
0 days 01:51:21.204000,MAG,0 days 00:01:32.256000,31.0,2.0,HARD,17.0,1,False
0 days 01:52:53.796000,MAG,0 days 00:01:32.592000,32.0,2.0,HARD,18.0,1,False
0 days 01:54:27.196000,MAG,0 days 00:01:33.400000,33.0,2.0,HARD,19.0,1,False
0 days 01:55:59.796000,MAG,0 days 00:01:32.600000,34.0,2.0,HARD,20.0,1,False
0 days 01:57:32.754000,MAG,0 days 00:01:32.958000,35.0,2.0,HARD,21.0,1,False
0 days 01:59:06.083000,MAG,0 days 00:01:33.329000,36.0,2.0,HARD,22.0,1,False
0 days 02:00:39.418000,MAG,0 days 00:01:33.335000,37.0,2.0,HARD,23.0,1,False
0 days 02:02:12.996000,MAG,0 days 00:01:33.578000,38.0,2.0,HARD,24.0,1,False
0 days 02:03:45.625000,MAG,0 days 00:01:32.629000,39.0,2.0,HARD,25.0,1,False
0 days 02:05:18.357000,MAG,0 days 00:01:32.732000,40.0,2.0,HARD,26.0,1,False
0 days 02:06:51.035000,MAG,0 days 00:01:32.678000,41.0,2.0,HARD,27.0,1,False
0 days 02:08:23.491000,MAG,0 days 00:01:32.456000,42.0,2.0,HARD,28.0,1,False
0 days 02:09:56.007000,MAG,0 days 00:01:32.516000,43.0,2.0,HARD,29.0,1,False
0 days 02:11:28.299000,MAG,0 days 00:01:32.292000,44.0,2.0,HARD,30.0,1,False
0 days 02:13:00.419000,MAG,0 days 00:01:32.120000,45.0,2.0,HARD,31.0,1,True
0 days 02:14:33.628000,MAG,0 days 00:01:33.209000,46.0,2.0,HARD,32.0,1,False
0 days 02:16:07.015000,MAG,0 days 00:01:33.387000,47.0,2.0,HARD,33.0,1,False
0 days 02:17:39.606000,MAG,0 days 00:01:32.591000,48.0,2.0,HARD,34.0,1,False
0 days 02:19:12.008000,MAG,0 days 00:01:32.402000,49.0,2.0,HARD,35.0,1,False
0 days 02:20:44.470000,MAG,0 days 00:01:32.462000,50.0,2.0,HARD,36.0,1,False
0 days 02:22:16.707000,MAG,0 days 00:01:32.237000,51.0,2.0,HARD,37.0,1,False
0 days 02:23:48.671000,MAG,0 days 00:01:31.964000,52.0,2.0,HARD,38.0,1,True
0 days 02:25:20.362000,MAG,0 days 00:01:31.691000,53.0,2.0,HARD,39.0,1,True
0 days 02:26:52.255000,MAG,0 days 00:01:31.893000,54.0,2.0,HARD,40.0,1,False
0 days 02:28:23.990000,MAG,0 days 00:01:31.735000,55.0,2.0,HARD,41.0,1,False
0 days 02:29:55.747000,MAG,0 days 00:01:31.757000,56.0,2.0,HARD,42.0,1,False
0 days 02:31:27.772000,MAG,0 days 00:01:32.025000,57.0,2.0,HARD,43.0,1,False
0 days 01:04:25.350000,GAS,,1.0,1.0,MEDIUM,1.0,1,False
0 days 01:05:59.516000,GAS,0 days 00:01:34.166000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:07:33.046000,GAS,0 days 00:01:33.530000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:09:06.577000,GAS,0 days 00:01:33.531000,4.0,1.0,MEDIUM,4.0,1,False
0 days 01:10:39.949000,GAS,0 days 00:01:33.372000,5.0,1.0,MEDIUM,5.0,1,True
0 days 01:12:13.353000,GAS,0 days 00:01:33.404000,6.0,1.0,MEDIUM,6.0,1,False
0 days 01:13:46.722000,GAS,0 days 00:01:33.369000,7.0,1.0,MEDIUM,7.0,1,True
0 days 01:15:19.936000,GAS,0 days 00:01:33.214000,8.0,1.0,MEDIUM,8.0,1,True
0 days 01:16:54.208000,GAS,0 days 00:01:34.272000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:18:29.027000,GAS,0 days 00:01:34.819000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:20:02.172000,GAS,0 days 00:01:33.145000,11.0,1.0,MEDIUM,11.0,1,True
0 days 01:21:35.501000,GAS,0 days 00:01:33.329000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:23:08.760000,GAS,0 days 00:01:33.259000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:24:42.503000,GAS,0 days 00:01:33.743000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:26:20.909000,GAS,0 days 00:01:38.406000,15.0,1.0,MEDIUM,15.0,1,False
0 days 01:28:08.958000,GAS,0 days 00:01:48.049000,16.0,2.0,HARD,1.0,1,False
0 days 01:29:41.259000,GAS,0 days 00:01:32.301000,17.0,2.0,HARD,2.0,1,True
0 days 01:31:13.695000,GAS,0 days 00:01:32.436000,18.0,2.0,HARD,3.0,1,False
0 days 01:32:46.173000,GAS,0 days 00:01:32.478000,19.0,2.0,HARD,4.0,1,False
0 days 01:34:18.988000,GAS,0 days 00:01:32.815000,20.0,2.0,HARD,5.0,1,False
0 days 01:35:51.993000,GAS,0 days 00:01:33.005000,21.0,2.0,HARD,6.0,1,False
0 days 01:37:24.508000,GAS,0 days 00:01:32.515000,22.0,2.0,HARD,7.0,1,False
0 days 01:38:57.258000,GAS,0 days 00:01:32.750000,23.0,2.0,HARD,8.0,1,False
0 days 01:40:30.024000,GAS,0 days 00:01:32.766000,24.0,2.0,HARD,9.0,1,False
0 days 01:42:02.317000,GAS,0 days 00:01:32.293000,25.0,2.0,HARD,10.0,1,True
0 days 01:43:35.154000,GAS,0 days 00:01:32.837000,26.0,2.0,HARD,11.0,1,False
0 days 01:45:07.923000,GAS,0 days 00:01:32.769000,27.0,2.0,HARD,12.0,1,False
0 days 01:46:40.944000,GAS,0 days 00:01:33.021000,28.0,2.0,HARD,13.0,1,False
0 days 01:48:13.487000,GAS,0 days 00:01:32.543000,29.0,2.0,HARD,14.0,1,False
0 days 01:49:46.005000,GAS,0 days 00:01:32.518000,30.0,2.0,HARD,15.0,1,False
0 days 01:51:18.578000,GAS,0 days 00:01:32.573000,31.0,2.0,HARD,16.0,1,False
0 days 01:52:51.742000,GAS,0 days 00:01:33.164000,32.0,2.0,HARD,17.0,1,False
0 days 01:54:26.201000,GAS,0 days 00:01:34.459000,33.0,2.0,HARD,18.0,1,False
0 days 01:55:58.255000,GAS,0 days 00:01:32.054000,34.0,2.0,HARD,19.0,1,True
0 days 01:57:30.841000,GAS,0 days 00:01:32.586000,35.0,2.0,HARD,20.0,1,False
0 days 01:59:03.161000,GAS,0 days 00:01:32.320000,36.0,2.0,HARD,21.0,1,False
0 days 02:00:35.420000,GAS,0 days 00:01:32.259000,37.0,2.0,HARD,22.0,1,False
0 days 02:02:07.772000,GAS,0 days 00:01:32.352000,38.0,2.0,HARD,23.0,1,False
0 days 02:03:40.026000,GAS,0 days 00:01:32.254000,39.0,2.0,HARD,24.0,1,False
0 days 02:05:12.151000,GAS,0 days 00:01:32.125000,40.0,2.0,HARD,25.0,1,False
0 days 02:06:44.309000,GAS,0 days 00:01:32.158000,41.0,2.0,HARD,26.0,1,False
0 days 02:08:16.498000,GAS,0 days 00:01:32.189000,42.0,2.0,HARD,27.0,1,False
0 days 02:09:48.646000,GAS,0 days 00:01:32.148000,43.0,2.0,HARD,28.0,1,False
0 days 02:11:20.789000,GAS,0 days 00:01:32.143000,44.0,2.0,HARD,29.0,1,False
0 days 02:12:53.009000,GAS,0 days 00:01:32.220000,45.0,2.0,HARD,30.0,1,False
