Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest
0 days 01:49:26.006000,PIA,0 days 00:01:39.245000,11.0,2.0,MEDIUM,11.0,1,False
0 days 01:51:07.089000,PIA,0 days 00:01:41.083000,12.0,2.0,MEDIUM,12.0,1,False
0 days 01:53:05.647000,PIA,0 days 00:01:58.558000,13.0,3.0,HARD,1.0,1,False
0 days 01:54:43.322000,PIA,0 days 00:01:37.675000,14.0,3.0,HARD,2.0,1,False
0 days 01:56:20.699000,PIA,0 days 00:01:37.377000,15.0,3.0,HARD,3.0,1,True
0 days 01:57:57.757000,PIA,0 days 00:01:37.058000,16.0,3.0,HARD,4.0,1,True
0 days 01:59:34.504000,PIA,0 days 00:01:36.747000,17.0,3.0,HARD,5.0,1,True
0 days 02:01:11.326000,PIA,0 days 00:01:36.822000,18.0,3.0,HARD,6.0,1,False
0 days 02:02:48.108000,PIA,0 days 00:01:36.782000,19.0,3.0,HARD,7.0,1,False
0 days 02:04:25.092000,PIA,0 days 00:01:36.984000,20.0,3.0,HARD,8.0,1,False
0 days 02:06:02.508000,PIA,0 days 00:01:37.416000,21.0,3.0,HARD,9.0,1,False
0 days 02:07:41.133000,PIA,0 days 00:01:38.625000,22.0,3.0,HARD,10.0,1,False
0 days 02:09:20.052000,PIA,0 days 00:01:38.919000,23.0,3.0,HARD,11.0,1,False
0 days 02:10:57.227000,PIA,0 days 00:01:37.175000,24.0,3.0,HARD,12.0,1,False
0 days 02:12:35.003000,PIA,0 days 00:01:37.776000,25.0,3.0,HARD,13.0,1,False
0 days 02:14:12.367000,PIA,0 days 00:01:37.364000,26.0,3.0,HARD,14.0,1,False
0 days 02:15:49.756000,PIA,0 days 00:01:37.389000,27.0,3.0,HARD,15.0,1,False
0 days 02:17:27.194000,PIA,0 days 00:01:37.438000,28.0,3.0,HARD,16.0,1,False
0 days 02:19:04.965000,PIA,0 days 00:01:37.771000,29.0,3.0,HARD,17.0,1,False
0 days 02:20:42.911000,PIA,0 days 00:01:37.946000,30.0,3.0,HARD,18.0,1,False
0 days 02:22:20.756000,PIA,0 days 00:01:37.845000,31.0,3.0,HARD,19.0,1,False
0 days 02:24:00.238000,PIA,0 days 00:01:39.482000,32.0,3.0,HARD,20.0,1,False
0 days 02:25:55.731000,PIA,0 days 00:01:55.493000,33.0,4.0,HARD,1.0,1,False
0 days 02:27:30.986000,PIA,0 days 00:01:35.255000,34.0,4.0,HARD,2.0,1,True
0 days 02:29:05.788000,PIA,0 days 00:01:34.802000,35.0,4.0,HARD,3.0,1,True
0 days 02:30:40.916000,PIA,0 days 00:01:35.128000,36.0,4.0,HARD,4.0,1,False
0 days 02:32:16.316000,PIA,0 days 00:01:35.400000,37.0,4.0,HARD,5.0,1,False
0 days 02:33:51.583000,PIA,0 days 00:01:35.267000,38.0,4.0,HARD,6.0,1,False
0 days 02:35:27.619000,PIA,0 days 00:01:36.036000,39.0,4.0,HARD,7.0,1,False
0 days 02:37:03.507000,PIA,0 days 00:01:35.888000,40.0,4.0,HARD,8.0,1,False
0 days 02:38:39.052000,PIA,0 days 00:01:35.545000,41.0,4.0,HARD,9.0,1,False
0 days 02:40:16.600000,PIA,0 days 00:01:37.548000,42.0,4.0,HARD,10.0,12,False
0 days 02:41:52.441000,PIA,0 days 00:01:35.841000,43.0,4.0,HARD,11.0,1,False
0 days 02:43:27.980000,PIA,0 days 00:01:35.539000,44.0,4.0,HARD,12.0,1,False
0 days 02:45:03.628000,PIA,0 days 00:01:35.648000,45.0,4.0,HARD,13.0,1,False
0 days 02:46:39.383000,PIA,0 days 00:01:35.755000,46.0,4.0,HARD,14.0,1,False
0 days 02:48:15.274000,PIA,0 days 00:01:35.891000,47.0,4.0,HARD,15.0,1,False
0 days 02:49:51.172000,PIA,0 days 00:01:35.898000,48.0,4.0,HARD,16.0,1,False
0 days 02:51:27.351000,PIA,0 days 00:01:36.179000,49.0,4.0,HARD,17.0,1,False
0 days 02:53:03.579000,PIA,0 days 00:01:36.228000,50.0,4.0,HARD,18.0,1,False
0 days 02:54:39.008000,PIA,0 days 00:01:35.429000,51.0,4.0,HARD,19.0,1,False
0 days 02:56:15.172000,PIA,0 days 00:01:36.164000,52.0,4.0,HARD,20.0,1,False
0 days 02:57:51.783000,PIA,0 days 00:01:36.611000,53.0,4.0,HARD,21.0,1,False
0 days 01:05:13.619000,HAM,,1.0,1.0,MEDIUM,1.0,125,False
0 days 01:33:43.512000,HAM,,2.0,2.0,HARD,1.0,1,False
0 days 01:36:20.576000,HAM,,3.0,2.0,HARD,2.0,1,False
0 days 01:37:58.879000,HAM,0 days 00:01:38.303000,4.0,2.0,HARD,3.0,1,True
0 days 01:39:37.018000,HAM,0 days 00:01:38.139000,5.0,2.0,HARD,4.0,1,True
0 days 01:41:15.208000,HAM,0 days 00:01:38.190000,6.0,2.0,HARD,5.0,1,False
0 days 01:42:53.582000,HAM,0 days 00:01:38.374000,7.0,2.0,HARD,6.0,1,False
0 days 01:44:31.678000,HAM,0 days 00:01:38.096000,8.0,2.0,HARD,7.0,1,True
0 days 01:46:10.211000,HAM,0 days 00:01:38.533000,9.0,2.0,HARD,8.0,1,False
0 days 01:47:48.914000,HAM,0 days 00:01:38.703000,10.0,2.0,HARD,9.0,1,False
0 days 01:49:28.206000,HAM,0 days 00:01:39.292000,11.0,2.0,HARD,10.0,1,False
0 days 01:51:07.408000,HAM,0 days 00:01:39.202000,12.0,2.0,HARD,11.0,1,False
0 days 01:52:47.648000,HAM,0 days 00:01:40.240000,13.0,2.0,HARD,12.0,1,False
0 days 01:54:26.701000,HAM,0 days 00:01:39.053000,14.0,2.0,HARD,13.0,1,False
0 days 01:56:05.616000,HAM,0 days 00:01:38.915000,15.0,2.0,HARD,14.0,1,False
0 days 01:57:44.309000,HAM,0 days 00:01:38.693000,16.0,2.0,HARD,15.0,1,False
0 days 01:59:24.839000,HAM,0 days 00:01:40.530000,17.0,2.0,HARD,16.0,1,False
0 days 02:01:04.143000,HAM,0 days 00:01:39.304000,18.0,2.0,HARD,17.0,1,False
0 days 02:02:43.495000,HAM,0 days 00:01:39.352000,19.0,2.0,HARD,18.0,1,False
0 days 02:04:22.114000,HAM,0 days 00:01:38.619000,20.0,2.0,HARD,19.0,1,False
0 days 02:06:00.756000,HAM,0 days 00:01:38.642000,21.0,2.0,HARD,20.0,1,False
0 days 02:07:40.579000,HAM,0 days 00:01:39.823000,22.0,2.0,HARD,21.0,1,False
0 days 02:09:22.045000,HAM,0 days 00:01:41.466000,23.0,2.0,HARD,22.0,1,False
0 days 02:11:17.172000,HAM,0 days 00:01:55.127000,24.0,3.0,HARD,1.0,1,False
0 days 02:12:52.604000,HAM,0 days 00:01:35.432000,25.0,3.0,HARD,2.0,1,True
0 days 02:14:28.051000,HAM,0 days 00:01:35.447000,26.0,3.0,HARD,3.0,1,False
0 days 02:16:04.186000,HAM,0 days 00:01:36.135000,27.0,3.0,HARD,4.0,1,False
0 days 02:17:40.481000,HAM,0 days 00:01:36.295000,28.0,3.0,HARD,5.0,1,False
0 days 02:19:17.227000,HAM,0 days 00:01:36.746000,29.0,3.0,HARD,6.0,1,False
0 days 02:20:53.626000,HAM,0 days 00:01:36.399000,30.0,3.0,HARD,7.0,1,False
0 days 02:22:30.212000,HAM,0 days 00:01:36.586000,31.0,3.0,HARD,8.0,1,False
0 days 02:24:06.813000,HAM,0 days 00:01:36.601000,32.0,3.0,HARD,9.0,1,False
0 days 02:25:43.257000,HAM,0 days 00:01:36.444000,33.0,3.0,HARD,10.0,1,False
0 days 02:27:19.964000,HAM,0 days 00:01:36.707000,34.0,3.0,HARD,11.0,1,False
0 days 02:28:56.478000,HAM,0 days 00:01:36.514000,35.0,3.0,HARD,12.0,1,False
0 days 02:30:32.669000,HAM,0 days 00:01:36.191000,36.0,3.0,HARD,13.0,1,False
0 days 02:32:09.291000,HAM,0 days 00:01:36.622000,37.0,3.0,HARD,14.0,1,False
0 days 02:33:46.749000,HAM,0 days 00:01:37.458000,38.0,3.0,HARD,15.0,1,False
0 days 02:35:25.779000,HAM,0 days 00:01:39.030000,39.0,3.0,HARD,16.0,1,False
0 days 02:37:20.188000,HAM,0 days 00:01:54.409000,40.0,4.0,MEDIUM,2.0,1,False
0 days 02:38:54.140000,HAM,0 days 00:01:33.952000,41.0,4.0,MEDIUM,3.0,12,True
0 days 02:40:28.378000,HAM,0 days 00:01:34.238000,42.0,4.0,MEDIUM,4.0,21,False
0 days 02:42:02.460000,HAM,0 days 00:01:34.082000,43.0,4.0,MEDIUM,5.0,1,False
0 days 02:43:36.797000,HAM,0 days 00:01:34.337000,44.0,4.0,MEDIUM,6.0,1,False
0 days 02:45:11.588000,HAM,0 days 00:01:34.791000,45.0,4.0,MEDIUM,7.0,1,False
0 days 02:46:46.386000,HAM,0 days 00:01:34.798000,46.0,4.0,MEDIUM,8.0,1,False
0 days 02:48:21.065000,HAM,0 days 00:01:34.679000,47.0,4.0,MEDIUM,9.0,1,False
0 days 02:49:55.965000,HAM,0 days 00:01:34.900000,48.0,4.0,MEDIUM,10.0,1,False
0 days 02:51:31.012000,HAM,0 days 00:01:35.047000,49.0,4.0,MEDIUM,11.0,1,False
0 days 02:53:06.442000,HAM,0 days 00:01:35.430000,50.0,4.0,MEDIUM,12.0,1,False
0 days 02:54:41.918000,HAM,0 days 00:01:35.476000,51.0,4.0,MEDIUM,13.0,1,False
0 days 02:56:17.153000,HAM,0 days 00:01:35.235000,52.0,4.0,MEDIUM,14.0,1,False
0 days 02:57:52.926000,HAM,0 days 00:01:35.773000,53.0,4.0,MEDIUM,15.0,1,False
0 days 01:05:15.310000,LEC,,1.0,1.0,MEDIUM,1.0,125,False
0 days 01:33:46.971000,LEC,,2.0,2.0,MEDIUM,1.0,1,False
0 days 01:36:19.976000,LEC,,3.0,2.0,MEDIUM,2.0,1,False
0 days 01:37:58.244000,LEC,0 days 00:01:38.268000,4.0,2.0,MEDIUM,3.0,1,True
0 days 01:39:36.056000,LEC,0 days 00:01:37.812000,5.0,2.0,MEDIUM,4.0,1,True
0 days 01:41:14.077000,LEC,0 days 00:01:38.021000,6.0,2.0,MEDIUM,5.0,1,False
0 days 01:42:52.264000,LEC,0 days 00:01:38.187000,7.0,2.0,MEDIUM,6.0,1,False
0 days 01:44:30.184000,LEC,0 days 00:01:37.920000,8.0,2.0,MEDIUM,7.0,1,False
0 days 01:46:08.397000,LEC,0 days 00:01:38.213000,9.0,2.0,MEDIUM,8.0,1,False
0 days 01:47:47.431000,LEC,0 days 00:01:39.034000,10.0,2.0,MEDIUM,9.0,1,False
0 days 01:49:26.624000,LEC,0 days 00:01:39.193000,11.0,2.0,MEDIUM,10.0,1,False
0 days 01:51:05.507000,LEC,0 days 00:01:38.883000,12.0,2.0,MEDIUM,11.0,1,False
0 days 01:52:43.986000,LEC,0 days 00:01:38.479000,13.0,2.0,MEDIUM,12.0,1,False
0 days 01:54:22.581000,LEC,0 days 00:01:38.595000,14.0,2.0,MEDIUM,13.0,1,False
0 days 01:56:00.753000,LEC,0 days 00:01:38.172000,15.0,2.0,MEDIUM,14.0,1,False
0 days 01:57:38.629000,LEC,0 days 00:01:37.876000,16.0,2.0,MEDIUM,15.0,1,False
0 days 01:59:16.485000,LEC,0 days 00:01:37.856000,17.0,2.0,MEDIUM,16.0,1,False
0 days 02:00:54.245000,LEC,0 days 00:01:37.760000,18.0,2.0,MEDIUM,17.0,1,True
0 days 02:02:31.768000,LEC,0 days 00:01:37.523000,19.0,2.0,MEDIUM,18.0,1,True
0 days 02:04:09.248000,LEC,0 days 00:01:37.480000,20.0,2.0,MEDIUM,19.0,1,True
0 days 02:05:47.451000,LEC,0 days 00:01:38.203000,21.0,2.0,MEDIUM,20.0,1,False
0 days 02:07:25.195000,LEC,0 days 00:01:37.744000,22.0,2.0,MEDIUM,21.0,1,False
0 days 02:09:02.950000,LEC,0 days 00:01:37.755000,23.0,2.0,MEDIUM,22.0,1,False
0 days 02:10:41.021000,LEC,0 days 00:01:38.071000,24.0,2.0,MEDIUM,23.0,1,False
0 days 02:12:18.939000,LEC,0 days 00:01:37.918000,25.0,2.0,MEDIUM,24.0,1,False
0 days 02:14:02.114000,LEC,0 days 00:01:43.175000,26.0,2.0,MEDIUM,25.0,1,False
0 days 02:15:57.737000,LEC,0 days 00:01:55.623000,27.0,3.0,HARD,1.0,1,False
0 days 02:17:33.827000,LEC,0 days 00:01:36.090000,28.0,3.0,HARD,2.0,1,True
0 days 02:19:10.184000,LEC,0 days 00:01:36.357000,29.0,3.0,HARD,3.0,1,False
0 days 02:20:46.409000,LEC,0 days 00:01:36.225000,30.0,3.0,HARD,4.0,1,False
0 days 02:22:22.610000,LEC,0 days 00:01:36.201000,31.0,3.0,HARD,5.0,1,False
0 days 02:23:58.754000,LEC,0 days 00:01:36.144000,32.0,3.0,HARD,6.0,1,False
0 days 02:25:34.632000,LEC,0 days 00:01:35.878000,33.0,3.0,HARD,7.0,1,True
0 days 02:27:10.952000,LEC,0 days 00:01:36.320000,34.0,3.0,HARD,8.0,1,False
0 days 02:28:47.008000,LEC,0 days 00:01:36.056000,35.0,3.0,HARD,9.0,1,False
0 days 02:30:23.689000,LEC,0 days 00:01:36.681000,36.0,3.0,HARD,10.0,1,False
0 days 02:31:59.824000,LEC,0 days 00:01:36.135000,37.0,3.0,HARD,11.0,1,False
0 days 02:33:35.853000,LEC,0 days 00:01:36.029000,38.0,3.0,HARD,12.0,1,False
0 days 02:35:11.546000,LEC,0 days 00:01:35.693000,39.0,3.0,HARD,13.0,1,True
0 days 02:36:47.887000,LEC,0 days 00:01:36.341000,40.0,3.0,HARD,14.0,1,False
0 days 02:38:23.338000,LEC,0 days 00:01:35.451000,41.0,3.0,HARD,15.0,1,True
0 days 02:39:59.135000,LEC,0 days 00:01:35.797000,42.0,3.0,HARD,16.0,12,False
0 days 02:41:34.848000,LEC,0 days 00:01:35.713000,43.0,3.0,HARD,17.0,1,False
0 days 02:43:10.533000,LEC,0 days 00:01:35.685000,44.0,3.0,HARD,18.0,1,False
0 days 02:44:46.272000,LEC,0 days 00:01:35.739000,45.0,3.0,HARD,19.0,1,False
0 days 02:46:23.050000,LEC,0 days 00:01:36.778000,46.0,3.0,HARD,20.0,1,False
0 days 02:47:58.972000,LEC,0 days 00:01:35.922000,47.0,3.0,HARD,21.0,1,False
0 days 02:49:34.474000,LEC,0 days 00:01:35.502000,48.0,3.0,HARD,22.0,1,False
0 days 02:51:10.017000,LEC,0 days 00:01:35.543000,49.0,3.0,HARD,23.0,1,False
0 days 02:52:45.291000,LEC,0 days 00:01:35.274000,50.0,3.0,HARD,24.0,1,True
0 days 02:54:20.490000,LEC,0 days 00:01:35.199000,51.0,3.0,HARD,25.0,1,True
0 days 02:55:55.806000,LEC,0 days 00:01:35.316000,52.0,3.0,HARD,26.0,1,False
0 days 02:57:30.850000,LEC,0 days 00:01:35.044000,53.0,3.0,HARD,27.0,1,True
0 days 01:05:20.259000,RUS,,1.0,1.0,MEDIUM,1.0,125,False
0 days 01:33:49.229000,RUS,,2.0,2.0,HARD,1.0,1,False
0 days 01:36:21.817000,RUS,,3.0,2.0,HARD,2.0,1,False
0 days 01:38:00.793000,RUS,0 days 00:01:38.976000,4.0,2.0,HARD,3.0,1,True
0 days 01:39:38.530000,RUS,0 days 00:01:37.737000,5.0,2.0,HARD,4.0,1,True
0 days 01:41:16.922000,RUS,0 days 00:01:38.392000,6.0,2.0,HARD,5.0,1,False
0 days 01:42:54.992000,RUS,0 days 00:01:38.070000,7.0,2.0,HARD,6.0,1,False
0 days 01:44:33.184000,RUS,0 days 00:01:38.192000,8.0,2.0,HARD,7.0,1,False
0 days 01:46:11.437000,RUS,0 days 00:01:38.253000,9.0,2.0,HARD,8.0,1,False
0 days 01:47:49.805000,RUS,0 days 00:01:38.368000,10.0,2.0,HARD,9.0,1,False
0 days 01:49:28.754000,RUS,0 days 00:01:38.949000,11.0,2.0,HARD,10.0,1,False
0 days 01:51:07.966000,RUS,0 days 00:01:39.212000,12.0,2.0,HARD,11.0,1,False
0 days 01:52:46.955000,RUS,0 days 00:01:38.989000,13.0,2.0,HARD,12.0,1,False
0 days 01:54:25.383000,RUS,0 days 00:01:38.428000,14.0,2.0,HARD,13.0,1,False
0 days 01:56:03.948000,RUS,0 days 00:01:38.565000,15.0,2.0,HARD,14.0,1,False
0 days 01:57:42.606000,RUS,0 days 00:01:38.658000,16.0,2.0,HARD,15.0,1,False
0 days 01:59:22.023000,RUS,0 days 00:01:39.417000,17.0,2.0,HARD,16.0,1,False
0 days 02:01:02.340000,RUS,0 days 00:01:40.317000,18.0,2.0,HARD,17.0,1,False
0 days 02:02:40.732000,RUS,0 days 00:01:38.392000,19.0,2.0,HARD,18.0,1,False
0 days 02:04:19.195000,RUS,0 days 00:01:38.463000,20.0,2.0,HARD,19.0,1,False
0 days 02:05:58.687000,RUS,0 days 00:01:39.492000,21.0,2.0,HARD,20.0,1,False
0 days 02:07:39.582000,RUS,0 days 00:01:40.895000,22.0,2.0,HARD,21.0,1,False
0 days 02:09:35.134000,RUS,0 days 00:01:55.552000,23.0,3.0,HARD,1.0,1,False
0 days 02:11:10.283000,RUS,0 days 00:01:35.149000,24.0,3.0,HARD,2.0,1,True
0 days 02:12:45.956000,RUS,0 days 00:01:35.673000,25.0,3.0,HARD,3.0,1,False
0 days 02:14:21.731000,RUS,0 days 00:01:35.775000,26.0,3.0,HARD,4.0,1,False
0 days 02:15:59.011000,RUS,0 days 00:01:37.280000,27.0,3.0,HARD,5.0,1,False
0 days 02:17:36.575000,RUS,0 days 00:01:37.564000,28.0,3.0,HARD,6.0,1,False
0 days 02:19:13.274000,RUS,0 days 00:01:36.699000,29.0,3.0,HARD,7.0,1,False
0 days 02:20:49.767000,RUS,0 days 00:01:36.493000,30.0,3.0,HARD,8.0,1,False
0 days 02:22:26.543000,RUS,0 days 00:01:36.776000,31.0,3.0,HARD,9.0,1,False
0 days 02:24:03.287000,RUS,0 days 00:01:36.744000,32.0,3.0,HARD,10.0,1,False
0 days 02:25:39.670000,RUS,0 days 00:01:36.383000,33.0,3.0,HARD,11.0,1,False
0 days 02:27:16.374000,RUS,0 days 00:01:36.704000,34.0,3.0,HARD,12.0,1,False
0 days 02:28:52.844000,RUS,0 days 00:01:36.470000,35.0,3.0,HARD,13.0,1,False
0 days 02:30:29.312000,RUS,0 days 00:01:36.468000,36.0,3.0,HARD,14.0,1,False
0 days 02:32:08.142000,RUS,0 days 00:01:38.830000,37.0,3.0,HARD,15.0,1,False
0 days 02:34:02.067000,RUS,0 days 00:01:53.925000,38.0,4.0,MEDIUM,2.0,1,False
0 days 02:35:36.471000,RUS,0 days 00:01:34.404000,39.0,4.0,MEDIUM,3.0,1,True
0 days 02:37:11.008000,RUS,0 days 00:01:34.537000,40.0,4.0,MEDIUM,4.0,1,False
0 days 02:38:45.549000,RUS,0 days 00:01:34.541000,41.0,4.0,MEDIUM,5.0,12,False
0 days 02:40:20.848000,RUS,0 days 00:01:35.299000,42.0,4.0,MEDIUM,6.0,21,False
0 days 02:41:55.989000,RUS,0 days 00:01:35.141000,43.0,4.0,MEDIUM,7.0,1,False
0 days 02:43:30.823000,RUS,0 days 00:01:34.834000,44.0,4.0,MEDIUM,8.0,1,False
0 days 02:45:05.736000,RUS,0 days 00:01:34.913000,45.0,4.0,MEDIUM,9.0,1,False
0 days 02:46:40.851000,RUS,0 days 00:01:35.115000,46.0,4.0,MEDIUM,10.0,1,False
0 days 02:48:16.168000,RUS,0 days 00:01:35.317000,47.0,4.0,MEDIUM,11.0,1,False
0 days 02:49:51.591000,RUS,0 days 00:01:35.423000,48.0,4.0,MEDIUM,12.0,1,False
0 days 02:51:27.615000,RUS,0 days 00:01:36.024000,49.0,4.0,MEDIUM,13.0,1,False
0 days 02:53:04.080000,RUS,0 days 00:01:36.465000,50.0,4.0,MEDIUM,14.0,1,False
0 days 02:54:39.509000,RUS,0 days 00:01:35.429000,51.0,4.0,MEDIUM,15.0,1,False
0 days 02:56:15.252000,RUS,0 days 00:01:35.743000,52.0,4.0,MEDIUM,16.0,1,False
0 days 02:57:50.154000,RUS,0 days 00:01:34.902000,53.0,4.0,MEDIUM,17.0,1,False
0 days 01:05:28.352000,TSU,,1.0,1.0,MEDIUM,1.0,125,False
0 days 01:36:18.417000,TSU,,2.0,2.0,SOFT,4.0,1,False
0 days 01:36:21.486000,TSU,,3.0,2.0,SOFT,5.0,1,False
0 days 01:38:00.594000,TSU,0 days 00:01:39.108000,4.0,2.0,SOFT,6.0,1,True
0 days 01:39:40.102000,TSU,0 days 00:01:39.508000,5.0,2.0,SOFT,7.0,1,False
0 days 01:41:18.989000,TSU,0 days 00:01:38.887000,6.0,2.0,SOFT,8.0,1,True
0 days 01:42:59.987000,TSU,0 days 00:01:40.998000,7.0,2.0,SOFT,9.0,1,False
0 days 01:44:58.031000,TSU,0 days 00:01:58.044000,8.0,3.0,HARD,1.0,1,False
0 days 01:46:35.201000,TSU,0 days 00:01:37.170000,9.0,3.0,HARD,2.0,1,True
0 days 01:48:12.697000,TSU,0 days 00:01:37.496000,10.0,3.0,HARD,3.0,1,False
0 days 01:49:50.592000,TSU,0 days 00:01:37.895000,11.0,3.0,HARD,4.0,1,False
0 days 01:51:30.649000,TSU,0 days 00:01:40.057000,12.0,3.0,HARD,5.0,1,False
0 days 01:53:09.629000,TSU,0 days 00:01:38.980000,13.0,3.0,HARD,6.0,1,False
0 days 01:54:48.139000,TSU,0 days 00:01:38.510000,14.0,3.0,HARD,7.0,1,False
0 days 01:56:28.064000,TSU,0 days 00:01:39.925000,15.0,3.0,HARD,8.0,1,False
0 days 01:58:08.160000,TSU,0 days 00:01:40.096000,16.0,3.0,HARD,9.0,1,False
0 days 01:59:46.104000,TSU,0 days 00:01:37.944000,17.0,3.0,HARD,10.0,1,False
0 days 02:01:25.374000,TSU,0 days 00:01:39.270000,18.0,3.0,HARD,11.0,1,False
0 days 02:03:05.032000,TSU,0 days 00:01:39.658000,19.0,3.0,HARD,12.0,1,False
0 days 02:04:44.132000,TSU,0 days 00:01:39.100000,20.0,3.0,HARD,13.0,1,False
0 days 02:06:23.694000,TSU,0 days 00:01:39.562000,21.0,3.0,HARD,14.0,1,False
0 days 02:08:05.610000,TSU,0 days 00:01:41.916000,22.0,3.0,HARD,15.0,1,False
0 days 02:10:02.861000,TSU,0 days 00:01:57.251000,23.0,4.0,HARD,1.0,1,False
0 days 02:11:39.498000,TSU,0 days 00:01:36.637000,24.0,4.0,HARD,2.0,1,True
0 days 02:13:16.571000,TSU,0 days 00:01:37.073000,25.0,4.0,HARD,3.0,1,False
0 days 02:14:53.608000,TSU,0 days 00:01:37.037000,26.0,4.0,HARD,4.0,1,False
0 days 02:16:30.792000,TSU,0 days 00:01:37.184000,27.0,4.0,HARD,5.0,1,False
0 days 02:18:08.019000,TSU,0 days 00:01:37.227000,28.0,4.0,HARD,6.0,1,False
0 days 02:19:45.338000,TSU,0 days 00:01:37.319000,29.0,4.0,HARD,7.0,1,False
0 days 02:21:22.955000,TSU,0 days 00:01:37.617000,30.0,4.0,HARD,8.0,1,False
0 days 02:23:00.631000,TSU,0 days 00:01:37.676000,31.0,4.0,HARD,9.0,1,False
0 days 02:24:39.255000,TSU,0 days 00:01:38.624000,32.0,4.0,HARD,10.0,1,False
0 days 02:26:17.947000,TSU,0 days 00:01:38.692000,33.0,4.0,HARD,11.0,1,False
0 days 02:27:55.740000,TSU,0 days 00:01:37.793000,34.0,4.0,HARD,12.0,1,False
0 days 02:29:33.366000,TSU,0 days 00:01:37.626000,35.0,4.0,HARD,13.0,1,False
0 days 02:31:10.469000,TSU,0 days 00:01:37.103000,36.0,4.0,HARD,14.0,1,False
0 days 02:32:47.888000,TSU,0 days 00:01:37.419000,37.0,4.0,HARD,15.0,1,False
0 days 02:34:25.330000,TSU,0 days 00:01:37.442000,38.0,4.0,HARD,16.0,1,False
0 days 02:36:02.925000,TSU,0 days 00:01:37.595000,39.0,4.0,HARD,17.0,1,False
0 days 02:37:40.366000,TSU,0 days 00:01:37.441000,40.0,4.0,HARD,18.0,1,False
0 days 02:39:17.663000,TSU,0 days 00:01:37.297000,41.0,4.0,HARD,19.0,12,False
0 days 02:40:55.156000,TSU,0 days 00:01:37.493000,42.0,4.0,HARD,20.0,21,False
0 days 02:42:32.654000,TSU,0 days 00:01:37.498000,43.0,4.0,HARD,21.0,1,False
0 days 02:44:09.983000,TSU,0 days 00:01:37.329000,44.0,4.0,HARD,22.0,1,False
0 days 02:45:47.233000,TSU,0 days 00:01:37.250000,45.0,4.0,HARD,23.0,1,False
0 days 02:47:24.279000,TSU,0 days 00:01:37.046000,46.0,4.0,HARD,24.0,1,False
0 days 02:49:01.385000,TSU,0 days 00:01:37.106000,47.0,4.0,HARD,25.0,1,False
0 days 02:50:38.423000,TSU,0 days 00:01:37.038000,48.0,4.0,HARD,26.0,1,False
0 days 02:52:14.980000,TSU,0 days 00:01:36.557000,49.0,4.0,HARD,27.0,1,True
0 days 02:53:51.368000,TSU,0 days 00:01:36.388000,50.0,4.0,HARD,28.0,1,True
0 days 02:55:27.710000,TSU,0 days 00:01:36.342000,51.0,4.0,HARD,29.0,1,True
0 days 02:57:05.905000,TSU,0 days 00:01:38.195000,52.0,4.0,HARD,30.0,1,False
0 days 01:04:51.565000,RIC,,1.0,1.0,MEDIUM,1.0,125,False
0 days 01:05:23.740000,HUL,,1.0,1.0,SOFT,1.0,125,False
0 days 01:33:52.277000,HUL,,2.0,2.0,SOFT,2.0,1,False
0 days 01:36:25.242000,HUL,,3.0,2.0,SOFT,3.0,1,False
0 days 01:38:05.616000,HUL,0 days 00:01:40.374000,4.0,2.0,SOFT,4.0,1,True
0 days 01:39:47.107000,HUL,0 days 00:01:41.491000,5.0,2.0,SOFT,5.0,1,False
0 days 01:41:44.382000,HUL,0 days 00:01:57.275000,6.0,3.0,HARD,1.0,1,False
0 days 01:43:21.133000,HUL,0 days 00:01:36.751000,7.0,3.0,HARD,2.0,1,True
0 days 01:44:58.749000,HUL,0 days 00:01:37.616000,8.0,3.0,HARD,3.0,1,False
0 days 01:46:36.647000,HUL,0 days 00:01:37.898000,9.0,3.0,HARD,4.0,1,False
0 days 01:48:14.987000,HUL,0 days 00:01:38.340000,10.0,3.0,HARD,5.0,1,False
0 days 01:49:53.339000,HUL,0 days 00:01:38.352000,11.0,3.0,HARD,6.0,1,False
0 days 01:51:32.186000,HUL,0 days 00:01:38.847000,12.0,3.0,HARD,7.0,1,False
0 days 01:53:12.488000,HUL,0 days 00:01:40.302000,13.0,3.0,HARD,8.0,1,False
0 days 01:54:51.105000,HUL,0 days 00:01:38.617000,14.0,3.0,HARD,9.0,1,False
0 days 01:56:30.729000,HUL,0 days 00:01:39.624000,15.0,3.0,HARD,10.0,1,False
0 days 01:58:10.084000,HUL,0 days 00:01:39.355000,16.0,3.0,HARD,11.0,1,False
0 days 01:59:49.396000,HUL,0 days 00:01:39.312000,17.0,3.0,HARD,12.0,1,False
0 days 02:01:27.872000,HUL,0 days 00:01:38.476000,18.0,3.0,HARD,13.0,1,False
0 days 02:03:06.766000,HUL,0 days 00:01:38.894000,19.0,3.0,HARD,14.0,1,False
0 days 02:04:46.109000,HUL,0 days 00:01:39.343000,20.0,3.0,HARD,15.0,1,False
0 days 02:06:25.889000,HUL,0 days 00:01:39.780000,21.0,3.0,HARD,16.0,1,False
0 days 02:08:05.583000,HUL,0 days 00:01:39.694000,22.0,3.0,HARD,17.0,1,False
0 days 02:09:44.548000,HUL,0 days 00:01:38.965000,23.0,3.0,HARD,18.0,1,False
