race,driver,tire_age,tire_compound,lap_number,race_progress,position,track_temp,air_temp,degradation_rate,lap_time,should_pit
2024_Japan,HAM,22,HARD,23,0.4339622641509434,7,39.0,22.1,0.10379999999999825,101.466,1
2024_Japan,HAM,1,HARD,24,0.4528301886792453,15,39.0,22.1,0.422799999999998,115.127,0
2024_Japan,HAM,2,HARD,25,0.4716981132075472,1,39.0,22.1,3.301599999999999,95.432,0
2024_Japan,HAM,3,HARD,26,0.49056603773584906,1,39.0,22.1,-0.6419999999999988,95.447,0
2024_Japan,HAM,4,HARD,27,0.5094339622641509,1,39.0,22.1,-0.8751999999999981,96.135,0
2024_Japan,HAM,5,HARD,28,0.5283018867924528,3,39.0,22.1,-1.0661999999999978,96.295,0
2024_Japan,HAM,6,HARD,29,0.5471698113207547,3,39.0,22.1,-3.7663999999999986,96.746,0
2024_Japan,HAM,7,HARD,30,0.5660377358490566,3,39.0,22.1,0.2627999999999986,96.399,0
2024_Japan,HAM,8,HARD,31,0.5849056603773585,2,39.0,22.1,0.19039999999999963,96.586,0
2024_Japan,HAM,9,HARD,32,0.6037735849056604,2,39.0,22.1,0.09019999999999868,96.601,0
2024_Japan,HAM,11,HARD,34,0.6415094339622641,4,39.0,22.1,0.06119999999999948,96.707,0
2024_Japan,HAM,12,HARD,35,0.660377358490566,4,39.0,22.1,-0.007800000000000295,96.514,1
2024_Japan,HAM,13,HARD,36,0.6792452830188679,7,39.0,22.1,0.022999999999998976,96.191,1
2024_Japan,HAM,14,HARD,37,0.6981132075471698,8,39.0,22.1,-0.07899999999999921,96.622,1
2024_Japan,HAM,15,HARD,38,0.7169811320754716,11,39.0,22.1,0.004200000000000159,97.458,1
2024_Japan,HAM,16,HARD,39,0.7358490566037735,12,39.0,22.1,0.15020000000000094,99.03,1
2024_Japan,HAM,2,MEDIUM,40,0.7547169811320755,11,39.0,22.1,0.5032000000000011,114.409,0
2024_Japan,HAM,3,MEDIUM,41,0.7735849056603774,1,39.0,22.1,3.6436000000000006,93.952,0
2024_Japan,HAM,4,MEDIUM,42,0.7924528301886793,1,39.0,22.1,-0.5340000000000004,94.238,0
2024_Japan,HAM,5,MEDIUM,43,0.8113207547169812,1,39.0,22.1,-0.6439999999999998,94.082,0
2024_Japan,HAM,6,MEDIUM,44,0.8301886792452831,1,39.0,22.1,-0.9896000000000015,94.337,0
2024_Japan,HAM,7,MEDIUM,45,0.8490566037735849,2,39.0,22.1,-4.0144,94.791,0
2024_Japan,HAM,8,MEDIUM,46,0.8679245283018868,4,39.0,22.1,0.16779999999999973,94.798,0
2024_Japan,HAM,9,MEDIUM,47,0.8867924528301887,1,39.0,22.1,0.11200000000000046,94.679,0
2024_Japan,HAM,10,MEDIUM,48,0.9056603773584906,1,39.0,22.1,0.11940000000000169,94.9,0
2024_Japan,HAM,11,MEDIUM,49,0.9245283018867925,4,39.0,22.1,0.11260000000000048,95.047,0
2024_Japan,HAM,12,MEDIUM,50,0.9433962264150944,6,39.0,22.1,0.051200000000000044,95.43,0
2024_Japan,PER,10,MEDIUM,10,0.18867924528301888,3,39.0,22.1,0.2539999999999992,97.926,0
2024_Japan,PER,11,MEDIUM,11,0.20754716981132076,3,39.0,22.1,0.04660000000000082,98.216,1
2024_Japan,PER,12,MEDIUM,12,0.22641509433962265,3,39.0,22.1,0.1815999999999974,98.156,1
2024_Japan,PER,13,MEDIUM,13,0.24528301886792453,3,39.0,22.1,0.18720000000000142,98.125,1
2024_Japan,PER,14,MEDIUM,14,0.2641509433962264,7,39.0,22.1,0.05740000000000123,98.505,1
2024_Japan,PER,15,MEDIUM,15,0.2830188679245283,11,39.0,22.1,0.11579999999999871,100.906,1
2024_Japan,PER,3,MEDIUM,18,0.33962264150943394,4,39.0,22.1,0.5380000000000024,97.844,0
2024_Japan,PER,4,MEDIUM,19,0.3584905660377358,2,39.0,22.1,-0.06240000000000236,96.436,0
2024_Japan,PER,5,MEDIUM,20,0.37735849056603776,1,39.0,22.1,-0.3377999999999986,96.206,0
2024_Japan,PER,6,MEDIUM,21,0.39622641509433965,2,39.0,22.1,-0.4597999999999985,96.558,0
2024_Japan,PER,7,MEDIUM,22,0.41509433962264153,2,39.0,22.1,-0.8695999999999998,97.264,0
2024_Japan,PER,9,MEDIUM,24,0.4528301886792453,7,39.0,22.1,-0.11599999999999966,96.921,0
2024_Japan,PER,10,MEDIUM,25,0.4716981132075472,11,39.0,22.1,0.09699999999999989,97.76,0
2024_Japan,PER,11,MEDIUM,26,0.49056603773584906,9,39.0,22.1,0.3108000000000004,97.689,0
2024_Japan,PER,12,MEDIUM,27,0.5094339622641509,3,39.0,22.1,0.2261999999999972,96.843,0
2024_Japan,PER,13,MEDIUM,28,0.5283018867924528,5,39.0,22.1,-0.08419999999999846,96.733,1
2024_Japan,PER,14,MEDIUM,29,0.5471698113207547,4,39.0,22.1,-0.03760000000000048,96.969,1
2024_Japan,PER,15,MEDIUM,30,0.5660377358490566,6,39.0,22.1,-0.1582000000000022,97.097,1
2024_Japan,PER,16,MEDIUM,31,0.5849056603773585,6,39.0,22.1,-0.11839999999999976,97.118,1
2024_Japan,PER,18,MEDIUM,33,0.6226415094339622,7,39.0,22.1,0.05499999999999829,99.409,1
2024_Japan,PER,1,HARD,34,0.6415094339622641,11,39.0,22.1,0.5352000000000003,114.946,0
2024_Japan,PER,3,HARD,36,0.6792452830188679,1,39.0,22.1,3.5954000000000006,94.479,0
2024_Japan,PER,4,HARD,37,0.6981132075471698,1,39.0,22.1,-0.523599999999999,94.808,0
2024_Japan,PER,5,HARD,38,0.7169811320754716,3,39.0,22.1,-0.46199999999999763,95.245,0
2024_Japan,PER,8,HARD,41,0.7735849056603774,5,39.0,22.1,-0.8328000000000003,95.03,0
2024_Japan,PER,11,HARD,44,0.8301886792452831,3,39.0,22.1,-3.983199999999999,94.701,0
2024_Japan,PER,12,HARD,45,0.8490566037735849,4,39.0,22.1,0.04439999999999884,94.996,0
2024_Japan,PER,13,HARD,46,0.8679245283018868,3,39.0,22.1,0.037599999999997635,94.75,0
2024_Japan,PER,14,HARD,47,0.8867924528301887,2,39.0,22.1,-0.0990000000000009,95.056,0
2024_Japan,PER,15,HARD,48,0.9056603773584906,3,39.0,22.1,0.0051999999999992495,95.383,0
2024_Japan,PER,16,HARD,49,0.9245283018867925,3,39.0,22.1,0.13640000000000044,95.035,0
2024_Japan,TSU,3,HARD,10,0.18867924528301888,1,39.0,22.1,-0.3876000000000005,97.496,0
2024_Japan,TSU,4,HARD,11,0.20754716981132076,2,39.0,22.1,-0.4024000000000001,97.895,0
2024_Japan,TSU,5,HARD,12,0.22641509433962265,7,39.0,22.1,-0.19840000000000088,100.057,0
2024_Japan,TSU,7,HARD,14,0.2641509433962264,8,39.0,22.1,-0.1882000000000005,98.51,0
2024_Japan,TSU,8,HARD,15,0.2830188679245283,8,39.0,22.1,0.2680000000000007,99.925,0
2024_Japan,TSU,9,HARD,16,0.3018867924528302,10,39.0,22.1,0.4858000000000004,100.096,0
2024_Japan,TSU,10,HARD,17,0.32075471698113206,6,39.0,22.1,0.44020000000000153,97.944,1
2024_Japan,TSU,11,HARD,18,0.33962264150943394,7,39.0,22.1,-0.4225999999999999,99.27,1
2024_Japan,TSU,13,HARD,20,0.37735849056603776,11,39.0,22.1,0.1519999999999982,99.1,1
2024_Japan,TSU,14,HARD,21,0.39622641509433965,13,39.0,22.1,-0.16500000000000056,99.562,1
2024_Japan,TSU,15,HARD,22,0.41509433962264153,10,39.0,22.1,-0.1068000000000012,101.916,1
2024_Japan,TSU,1,HARD,23,0.4339622641509434,10,39.0,22.1,0.7943999999999989,117.251,0
2024_Japan,TSU,2,HARD,24,0.4528301886792453,3,39.0,22.1,3.596200000000002,96.637,0
2024_Japan,TSU,3,HARD,25,0.4716981132075472,8,39.0,22.1,-0.49259999999999876,97.073,0
2024_Japan,TSU,5,HARD,27,0.5094339622641509,4,39.0,22.1,-0.49780000000000085,97.184,0
2024_Japan,TSU,6,HARD,28,0.5283018867924528,8,39.0,22.1,-0.9463999999999999,97.227,0
2024_Japan,TSU,7,HARD,29,0.5471698113207547,6,39.0,22.1,-4.0048,97.319,0
2024_Japan,TSU,9,HARD,31,0.5849056603773585,9,39.0,22.1,0.13640000000000044,97.676,0
2024_Japan,TSU,10,HARD,32,0.6037735849056604,9,39.0,22.1,0.12060000000000173,98.624,0
2024_Japan,TSU,12,HARD,34,0.6415094339622641,5,39.0,22.1,0.28799999999999953,97.793,0
2024_Japan,TSU,13,HARD,35,0.660377358490566,8,39.0,22.1,0.1132000000000005,97.626,0
2024_Japan,TSU,14,HARD,36,0.6792452830188679,11,39.0,22.1,0.06140000000000043,97.103,0
2024_Japan,TSU,15,HARD,37,0.6981132075471698,9,39.0,22.1,-0.1146000000000015,97.419,0
2024_Japan,TSU,17,HARD,39,0.7358490566037735,11,39.0,22.1,-0.24099999999999966,97.595,0
2024_Japan,TSU,20,HARD,42,0.7924528301886793,11,39.0,22.1,-0.0396000000000015,97.493,0
2024_Japan,TSU,21,HARD,43,0.8113207547169812,10,39.0,22.1,-0.026600000000001955,97.498,0
2024_Japan,TSU,22,HARD,44,0.8301886792452831,10,39.0,22.1,0.07900000000000204,97.329,0
2024_Japan,TSU,23,HARD,45,0.8490566037735849,13,39.0,22.1,-0.018000000000000682,97.25,0
2024_Japan,TSU,24,HARD,46,0.8679245283018868,10,39.0,22.1,-0.06899999999999977,97.046,0
2024_Japan,TSU,25,HARD,47,0.8867924528301887,12,39.0,22.1,-0.0893999999999977,97.106,0
2023_Austria,HUL,11,MEDIUM,8,0.11267605633802817,16,32.0,22.5,-8.907999999999998,72.213,1
2023_Austria,HUL,12,MEDIUM,9,0.1267605633802817,7,32.0,22.5,-8.613800000000001,71.248,1
2023_Austria,ZHO,8,MEDIUM,8,0.11267605633802817,17,32.0,22.5,-9.716399999999998,74.846,1
2023_Austria,ZHO,1,HARD,9,0.1267605633802817,15,32.0,22.5,-6.034000000000001,90.807,0
2023_Austria,ZHO,2,HARD,10,0.14084507042253522,3,32.0,22.5,3.678800000000001,70.448,0
2023_Austria,ZHO,4,HARD,12,0.16901408450704225,4,32.0,22.5,-0.2214000000000027,70.959,0
2023_Austria,ZHO,5,HARD,13,0.18309859154929578,7,32.0,22.5,-0.04039999999999964,71.196,0
2023_Austria,ZHO,8,HARD,16,0.22535211267605634,1,32.0,22.5,-0.7300000000000011,70.647,0
2023_Austria,ZHO,9,HARD,17,0.23943661971830985,8,32.0,22.5,-4.031999999999999,70.709,0
2023_Austria,ZHO,10,HARD,18,0.2535211267605634,11,32.0,22.5,0.05220000000000198,71.086,0
2023_Austria,ZHO,11,HARD,19,0.2676056338028169,10,32.0,22.5,0.02539999999999907,71.112,0
2023_Austria,ZHO,12,HARD,20,0.28169014084507044,6,32.0,22.5,-0.016800000000000637,71.02,0
2023_Austria,ZHO,13,HARD,21,0.29577464788732394,11,32.0,22.5,0.07459999999999808,71.446,0
2023_Austria,ZHO,14,HARD,22,0.30985915492957744,11,32.0,22.5,0.14739999999999895,71.33,0
2023_Austria,ZHO,15,HARD,23,0.323943661971831,12,32.0,22.5,0.048799999999999955,71.74,0
2023_Austria,ZHO,16,HARD,24,0.3380281690140845,10,32.0,22.5,0.12560000000000002,71.348,0
2023_Austria,ZHO,17,HARD,25,0.352112676056338,13,32.0,22.5,0.06560000000000059,71.684,0
2023_Austria,ZHO,18,HARD,26,0.36619718309859156,14,32.0,22.5,0.047599999999999906,71.659,0
2023_Austria,ZHO,19,HARD,27,0.38028169014084506,12,32.0,22.5,0.06580000000000155,71.367,0
2023_Austria,ZHO,20,HARD,28,0.39436619718309857,15,32.0,22.5,-0.07459999999999808,71.494,0
2023_Austria,ZHO,21,HARD,29,0.4084507042253521,15,32.0,22.5,0.02920000000000016,71.714,0
2023_Austria,ZHO,23,HARD,31,0.43661971830985913,16,32.0,22.5,0.006000000000000227,71.779,0
2023_Austria,ZHO,24,HARD,32,0.4507042253521127,16,32.0,22.5,0.023999999999998068,71.643,0
2023_Austria,ZHO,25,HARD,33,0.4647887323943662,12,32.0,22.5,0.05519999999999925,71.503,1
2023_Austria,ZHO,26,HARD,34,0.4788732394366197,12,32.0,22.5,0.0018000000000000683,71.591,1
2023_Austria,ZHO,27,HARD,35,0.49295774647887325,15,32.0,22.5,-0.024600000000000934,71.641,1
2023_Austria,ZHO,29,HARD,37,0.5211267605633803,12,32.0,22.5,-0.027599999999998202,71.896,1
2023_Austria,ZHO,30,HARD,38,0.5352112676056338,16,32.0,22.5,0.05060000000000002,75.378,1
2023_Austria,ZHO,1,HARD,39,0.5492957746478874,12,32.0,22.5,0.775,88.218,0
2023_Austria,ZHO,2,HARD,40,0.5633802816901409,4,32.0,22.5,3.325400000000002,69.872,0
2023_Austria,ZHO,4,HARD,42,0.5915492957746479,2,32.0,22.5,-0.3538000000000011,69.895,0
2023_Austria,ZHO,6,HARD,44,0.6197183098591549,12,32.0,22.5,-0.40020000000000094,71.369,0
2023_Austria,ZHO,7,HARD,45,0.6338028169014085,13,32.0,22.5,-0.8018000000000001,71.131,0
2023_Austria,ZHO,8,HARD,46,0.647887323943662,10,32.0,22.5,-3.4174000000000007,69.786,0
2023_Austria,ZHO,9,HARD,47,0.6619718309859155,10,32.0,22.5,-0.017199999999999705,69.864,0
2023_Austria,ZHO,10,HARD,48,0.676056338028169,8,32.0,22.5,-0.0061999999999983405,69.863,0
2023_Austria,ZHO,11,HARD,49,0.6901408450704225,13,32.0,22.5,-0.3012,70.644,0
2023_Austria,ZHO,14,HARD,52,0.7323943661971831,9,32.0,22.5,-0.09739999999999896,69.961,0
2023_Austria,ZHO,16,HARD,54,0.7605633802816901,13,32.0,22.5,0.034999999999999434,70.386,0
2023_Austria,ZHO,18,HARD,56,0.7887323943661971,9,32.0,22.5,0.10439999999999827,70.408,0
2023_Austria,ZHO,20,HARD,58,0.8169014084507042,16,32.0,22.5,0.10900000000000035,72.024,0
2023_Austria,ZHO,22,HARD,60,0.8450704225352113,12,32.0,22.5,0.2759999999999991,70.487,0
2023_Austria,ZHO,24,HARD,62,0.8732394366197183,11,32.0,22.5,0.10519999999999925,70.643,0
2023_Austria,ZHO,26,HARD,64,0.9014084507042254,11,32.0,22.5,0.051400000000001,70.508,0
2023_Austria,ZHO,27,HARD,65,0.9154929577464789,11,32.0,22.5,0.019999999999998862,70.455,0
2023_Austria,PIA,8,MEDIUM,8,0.11267605633802817,9,32.0,22.5,-9.644400000000001,71.471,1
2023_Austria,PIA,10,MEDIUM,10,0.14084507042253522,11,32.0,22.5,-6.6103999999999985,71.473,1
2023_Austria,PIA,11,MEDIUM,11,0.15492957746478872,11,32.0,22.5,-0.18060000000000115,71.556,1
2023_Austria,PIA,12,MEDIUM,12,0.16901408450704225,8,32.0,22.5,-0.21059999999999945,71.339,1
2023_Austria,PIA,13,MEDIUM,13,0.18309859154929578,11,32.0,22.5,0.05660000000000025,71.632,1
2023_Austria,PIA,1,HARD,15,0.2112676056338028,10,32.0,22.5,0.03220000000000027,106.66,1
2023_Austria,PIA,2,HARD,16,0.22535211267605634,5,32.0,22.5,7.0374,71.492,1
2023_Austria,PIA,3,HARD,17,0.23943661971830985,4,32.0,22.5,-0.01279999999999859,70.49,1
2023_Austria,PIA,5,HARD,19,0.2676056338028169,15,32.0,22.5,-0.16980000000000076,71.93,1
2023_Austria,PIA,3,HARD,25,0.352112676056338,11,32.0,22.5,0.05960000000000036,71.442,0
2023_Austria,PIA,4,HARD,26,0.36619718309859156,5,32.0,22.5,-7.0436000000000005,70.546,0
2023_Austria,PIA,5,HARD,27,0.38028169014084506,6,32.0,22.5,-0.1891999999999996,70.411,0
2023_Austria,PIA,6,HARD,28,0.39436619718309857,7,32.0,22.5,-0.015799999999998704,70.361,0
2023_Austria,PIA,7,HARD,29,0.4084507042253521,5,32.0,22.5,-0.3138000000000005,70.341,0
2023_Austria,PIA,9,HARD,31,0.43661971830985913,9,32.0,22.5,-0.2201999999999998,70.765,0
2023_Austria,PIA,10,HARD,32,0.4507042253521127,10,32.0,22.5,0.04379999999999882,70.774,0
2023_Austria,PIA,11,HARD,33,0.4647887323943662,8,32.0,22.5,0.07259999999999991,70.708,0
2023_Austria,PIA,12,HARD,34,0.4788732394366197,6,32.0,22.5,0.06939999999999884,70.65,0
2023_Austria,PIA,13,HARD,35,0.49295774647887325,16,32.0,22.5,0.06180000000000234,73.784,0
2023_Austria,PIA,14,HARD,36,0.5070422535211268,13,32.0,22.5,0.6038000000000011,71.211,1
2023_Austria,PIA,16,HARD,38,0.5352112676056338,8,32.0,22.5,0.08739999999999952,71.067,1
2023_Austria,PIA,17,HARD,39,0.5492957746478874,10,32.0,22.5,0.07179999999999893,71.241,1
2023_Austria,PIA,18,HARD,40,0.5633802816901409,10,32.0,22.5,0.11819999999999879,71.015,1
2023_Austria,PIA,19,HARD,41,0.5774647887323944,11,32.0,22.5,-0.5538000000000011,74.404,1
2023_Austria,PIA,1,MEDIUM,42,0.5915492957746479,12,32.0,22.5,0.6385999999999996,88.454,0
2023_Austria,PIA,3,MEDIUM,44,0.6197183098591549,6,32.0,22.5,3.4774000000000003,70.308,0
2023_Austria,PIA,4,MEDIUM,45,0.6338028169014085,6,32.0,22.5,-0.18659999999999854,69.901,0
2023_Austria,PIA,5,MEDIUM,46,0.647887323943662,13,32.0,22.5,-0.22280000000000086,69.862,0
2023_Austria,PIA,7,MEDIUM,48,0.676056338028169,12,32.0,22.5,-0.9084000000000003,70.179,0
2023_Austria,PIA,8,MEDIUM,49,0.6901408450704225,8,32.0,22.5,-3.6549999999999985,69.896,0
2023_Austria,PIA,9,MEDIUM,50,0.704225352112676,9,32.0,22.5,-0.08240000000000122,69.993,0
2023_Austria,PIA,10,MEDIUM,51,0.7183098591549296,11,32.0,22.5,0.01839999999999975,70.073,0
2023_Austria,PIA,11,MEDIUM,52,0.7323943661971831,14,32.0,22.5,0.0421999999999997,72.778,0
2023_Austria,PIA,12,MEDIUM,53,0.7464788732394366,17,32.0,22.5,0.5198000000000007,71.512,0
2023_Austria,PIA,14,MEDIUM,55,0.7746478873239436,9,32.0,22.5,0.32319999999999993,70.145,0
2023_Austria,PIA,16,MEDIUM,57,0.8028169014084507,11,32.0,22.5,0.030400000000000205,70.303,0
2023_Austria,PIA,18,MEDIUM,59,0.8309859154929577,12,32.0,22.5,0.0460000000000008,70.522,0
2023_Austria,PIA,19,MEDIUM,60,0.8450704225352113,11,32.0,22.5,-0.45120000000000005,70.244,0
2023_Austria,PIA,20,MEDIUM,61,0.8591549295774648,14,32.0,22.5,-0.25360000000000016,71.614,0
2023_Austria,PIA,21,MEDIUM,62,0.8732394366197183,9,32.0,22.5,0.29380000000000167,70.546,0
2023_Austria,PIA,22,MEDIUM,63,0.8873239436619719,11,32.0,22.5,0.04860000000000184,71.57,0
2023_Austria,PIA,23,MEDIUM,64,0.9014084507042254,16,32.0,22.5,0.2095999999999975,72.104,0
2023_Austria,PIA,24,MEDIUM,65,0.9154929577464789,14,32.0,22.5,0.3719999999999999,71.401,0
2023_Austria,PIA,25,MEDIUM,66,0.9295774647887324,16,32.0,22.5,-0.042600000000001616,72.232,0
2023_Austria,ALO,9,HARD,9,0.1267605633802817,5,32.0,22.5,-8.9074,70.887,0
2023_Austria,ALO,10,HARD,10,0.14084507042253522,6,32.0,22.5,-9.0658,70.966,0
2023_Austria,ALO,11,HARD,11,0.15492957746478872,8,32.0,22.5,-0.1852000000000004,71.041,1
2023_Austria,ALO,12,HARD,12,0.16901408450704225,3,32.0,22.5,-0.0036000000000001365,70.925,1
2023_Austria,ALO,13,HARD,13,0.18309859154929578,3,32.0,22.5,-0.06059999999999945,70.91,1
2023_Austria,ALO,14,HARD,14,0.19718309859154928,6,32.0,22.5,0.004599999999999227,79.715,1
2023_Austria,ALO,15,HARD,15,0.2112676056338028,2,32.0,22.5,1.7498000000000018,93.034,1
2023_Austria,ALO,1,MEDIUM,16,0.22535211267605634,13,32.0,22.5,4.398600000000002,88.475,0
2023_Austria,ALO,2,MEDIUM,17,0.23943661971830985,7,32.0,22.5,3.5099999999999993,70.619,0
2023_Austria,ALO,3,MEDIUM,18,0.2535211267605634,7,32.0,22.5,-0.05819999999999936,70.417,0
2023_Austria,ALO,4,MEDIUM,19,0.2676056338028169,3,32.0,22.5,-1.8596000000000004,70.043,0
2023_Austria,ALO,5,MEDIUM,20,0.28169014084507044,2,32.0,22.5,-4.5982,70.081,0
2023_Austria,ALO,6,MEDIUM,21,0.29577464788732394,4,32.0,22.5,-3.678799999999998,70.15,0
2023_Austria,ALO,7,MEDIUM,22,0.30985915492957744,6,32.0,22.5,-0.09379999999999881,70.812,0
2023_Austria,ALO,8,MEDIUM,23,0.323943661971831,5,32.0,22.5,0.07899999999999921,70.426,0
2023_Austria,ALO,9,MEDIUM,24,0.3380281690140845,2,32.0,22.5,0.07659999999999911,70.314,0
2023_Austria,ALO,10,MEDIUM,25,0.352112676056338,4,32.0,22.5,0.046599999999997976,70.28,0
2023_Austria,ALO,11,MEDIUM,26,0.36619718309859156,3,32.0,22.5,0.02599999999999909,70.372,0
2023_Austria,ALO,12,MEDIUM,27,0.38028169014084506,5,32.0,22.5,-0.08799999999999955,70.354,0
2023_Austria,ALO,14,MEDIUM,29,0.4084507042253521,7,32.0,22.5,-0.014400000000000546,70.404,0
2023_Austria,ALO,15,MEDIUM,30,0.4225352112676056,5,32.0,22.5,0.018000000000000682,70.409,0
2023_Austria,ALO,16,MEDIUM,31,0.43661971830985913,5,32.0,22.5,0.02580000000000098,70.486,0
2023_Austria,ALO,17,MEDIUM,32,0.4507042253521127,5,32.0,22.5,0.022800000000000865,70.436,0
2023_Austria,ALO,18,MEDIUM,33,0.4647887323943662,3,32.0,22.5,0.01640000000000157,70.412,0
2023_Austria,ALO,19,MEDIUM,34,0.4788732394366197,3,32.0,22.5,0.0016000000000019553,70.301,0
2023_Austria,ALO,21,MEDIUM,36,0.5070422535211268,6,32.0,22.5,-0.02160000000000082,70.591,0
2023_Austria,ALO,22,MEDIUM,37,0.5211267605633803,4,32.0,22.5,0.020999999999997954,70.617,0
2023_Austria,ALO,23,MEDIUM,38,0.5352112676056338,4,32.0,22.5,0.036199999999999476,70.579,0
2023_Austria,ALO,24,MEDIUM,39,0.5492957746478874,6,32.0,22.5,0.03339999999999747,70.599,1
2023_Austria,ALO,25,MEDIUM,40,0.5633802816901409,8,32.0,22.5,0.05960000000000036,70.636,1
2023_Austria,ALO,27,MEDIUM,42,0.5915492957746479,8,32.0,22.5,0.009000000000000341,71.349,1
2023_Austria,ALO,28,MEDIUM,43,0.6056338028169014,11,32.0,22.5,0.14639999999999986,70.967,1
2023_Austria,ALO,29,MEDIUM,44,0.6197183098591549,13,32.0,22.5,0.07760000000000104,75.313,1
2023_Austria,ALO,1,MEDIUM,45,0.6338028169014085,15,32.0,22.5,0.9427999999999997,86.987,0
2023_Austria,ALO,2,MEDIUM,46,0.647887323943662,2,32.0,22.5,3.2702,69.25,0
2023_Austria,ALO,3,MEDIUM,47,0.6619718309859155,2,32.0,22.5,-0.41980000000000073,69.234,0
2023_Austria,ALO,4,MEDIUM,48,0.676056338028169,4,32.0,22.5,-0.3466000000000008,69.634,0
2023_Austria,ALO,5,MEDIUM,49,0.6901408450704225,5,32.0,22.5,-1.1358000000000004,69.595,0
2023_Austria,ALO,6,MEDIUM,50,0.704225352112676,6,32.0,22.5,-3.4783999999999993,69.44,0
2023_Austria,ALO,7,MEDIUM,51,0.7183098591549296,6,32.0,22.5,0.03799999999999955,69.456,0
2023_Austria,ALO,9,MEDIUM,53,0.7464788732394366,7,32.0,22.5,0.04440000000000168,69.363,0
2023_Austria,ALO,10,MEDIUM,54,0.7605633802816901,5,32.0,22.5,-0.05420000000000016,69.108,0
2023_Austria,ALO,11,MEDIUM,55,0.7746478873239436,5,32.0,22.5,-0.09739999999999896,69.338,0
2023_Austria,ALO,12,MEDIUM,56,0.7887323943661971,3,32.0,22.5,-0.02040000000000077,69.301,0
2023_Austria,ALO,13,MEDIUM,57,0.8028169014084507,3,32.0,22.5,-0.03100000000000023,69.376,0
2023_Austria,ALO,14,MEDIUM,58,0.8169014084507042,6,32.0,22.5,0.002600000000001046,69.615,0
2023_Austria,ALO,16,MEDIUM,60,0.8450704225352113,4,32.0,22.5,0.10139999999999816,69.77,0
2023_Austria,ALO,17,MEDIUM,61,0.8591549295774648,5,32.0,22.5,0.08640000000000043,69.596,0
2023_Austria,ALO,18,MEDIUM,62,0.8732394366197183,4,32.0,22.5,0.059000000000000344,69.655,0
2023_Austria,ALO,19,MEDIUM,63,0.8873239436619719,6,32.0,22.5,0.055799999999999274,70.037,0
2023_Austria,ALO,20,MEDIUM,64,0.9014084507042254,4,32.0,22.5,0.08440000000000225,69.564,0
2023_Austria,ALO,21,MEDIUM,65,0.9154929577464789,6,32.0,22.5,-0.04120000000000061,69.559,0
2023_Austria,ALO,23,MEDIUM,67,0.9436619718309859,4,32.0,22.5,-0.007400000000001228,69.356,0
2023_Austria,ALO,24,MEDIUM,68,0.9577464788732394,4,32.0,22.5,-0.05980000000000132,69.27,0
2023_Austria,TSU,9,HARD,10,0.14084507042253522,14,32.0,22.5,-10.165199999999999,71.852,0
2023_Austria,TSU,10,HARD,11,0.15492957746478872,16,32.0,22.5,-4.892599999999999,72.053,0
2023_Austria,TSU,11,HARD,12,0.16901408450704225,13,32.0,22.5,-0.09300000000000068,71.929,0
2023_Austria,TSU,12,HARD,13,0.18309859154929578,12,32.0,22.5,-0.002199999999999136,71.957,0
2023_Austria,TSU,13,HARD,14,0.19718309859154928,12,32.0,22.5,0.08459999999999752,82.939,0
2023_Austria,TSU,15,HARD,16,0.22535211267605634,7,32.0,22.5,2.217399999999998,73.169,0
2023_Austria,TSU,16,HARD,17,0.23943661971830985,14,32.0,22.5,0.22319999999999993,71.876,0
2023_Austria,TSU,17,HARD,18,0.2535211267605634,16,32.0,22.5,-0.010599999999999454,72.431,1
2023_Austria,TSU,18,HARD,19,0.2676056338028169,14,32.0,22.5,0.09480000000000074,71.919,1
2023_Austria,TSU,19,HARD,20,0.28169014084507044,13,32.0,22.5,-2.2039999999999993,72.997,1
2023_Austria,TSU,21,HARD,22,0.30985915492957744,13,32.0,22.5,-0.03439999999999941,72.89,1
2023_Austria,TSU,22,HARD,23,0.323943661971831,14,32.0,22.5,0.20279999999999915,75.745,1
2023_Austria,TSU,1,HARD,24,0.3380281690140845,14,32.0,22.5,0.6628000000000014,94.099,0
2023_Austria,TSU,2,HARD,25,0.352112676056338,3,32.0,22.5,4.436000000000002,70.08,0
2023_Austria,TSU,3,HARD,26,0.36619718309859156,4,32.0,22.5,-0.5834000000000004,70.378,0
2023_Austria,TSU,4,HARD,27,0.38028169014084506,8,32.0,22.5,-0.5024000000000001,70.429,0
2023_Austria,TSU,5,HARD,28,0.39436619718309857,5,32.0,22.5,-1.0632000000000006,70.346,0
2023_Austria,TSU,6,HARD,29,0.4084507042253521,6,32.0,22.5,-4.7506,70.363,0
2023_Austria,TSU,7,HARD,30,0.4225352112676056,7,32.0,22.5,0.05660000000000025,70.588,0
2023_Austria,TSU,8,HARD,31,0.43661971830985913,7,32.0,22.5,0.04199999999999875,70.731,0
2023_Austria,TSU,9,HARD,32,0.4507042253521127,7,32.0,22.5,0.0603999999999985,70.555,0
2023_Austria,TSU,10,HARD,33,0.4647887323943662,6,32.0,22.5,0.041800000000000635,70.607,0
2023_Austria,TSU,11,HARD,34,0.4788732394366197,7,32.0,22.5,0.048799999999999955,70.702,0
2023_Austria,TSU,12,HARD,35,0.49295774647887325,6,32.0,22.5,0.022800000000000865,70.917,1
2023_Austria,TSU,15,HARD,38,0.5352112676056338,15,32.0,22.5,0.03720000000000141,72.269,1
